State,Agency,AgencyID,OrgType,SSW,UZA Size,Mode,EmployType,VOMs,vehicleOperationsHours,VehicleMaintHours,nonVehicleMaintHours,GeneralAdminHours,TotalOperatingHours,CapitalHours,TotalEmployeeHours,VehicleOperationsCount,VehicleMaintCount,NonVehicleCount,GeneralAdminCount,TotalOperatingCount,CapitalCount,TotalEmployeeCount
TX,"vRide, Inc. - El Paso",6124,Contractor,N,"200,000 - 1 million",Total,,76,0,0,0,"2,512.00","2,512.00",0,"2,512.00",0,0,0,2,2,0,2
TX,"Waco Transit System, Inc.(WTS)",6012,City,N,"Under 200,000",MB,Full Time,15,"49,776.00","13,068.00","8,891.00","9,405.00","81,140.00",0,"81,140.00",28,8,4.8,5,45.8,0,45.8
TX,"Waco Transit System, Inc.(WTS)",6012,City,N,"Under 200,000",MB,Part Time,15,"26,803.00","2,260.00",0,0,"29,063.00",0,"29,063.00",19,1.5,0,0,20.5,0,20.5
TX,"Waco Transit System, Inc.(WTS)",6012,City,N,"Under 200,000",DR,Full Time,9,"20,054.00","4,500.00","2,270.00","1,945.00","28,769.00",0,"28,769.00",10.3,2.5,1.3,1.2,15.3,0,15.3
TX,"Waco Transit System, Inc.(WTS)",6012,City,N,"Under 200,000",DR,Part Time,9,"8,595.00",565,0,0,"9,160.00",0,"9,160.00",5,0.8,0,0,5.8,0,5.8
TX,"Waco Transit System, Inc.(WTS)",6012,City,N,"Under 200,000",Total,,24,"105,228.00","20,393.00","11,161.00","11,350.00","148,132.00",0,"148,132.00",62.3,12.8,6.1,6.2,87.4,0,87.4
UT,Cache Valley Transit District(CVTD),8028,Authority,N,"Under 200,000",MB,Full Time,17,"36,768.00","8,004.00","1,509.00","13,106.00","59,387.00",214,"59,601.00",18.9,4.1,0.8,6.4,30.2,0.1,30.3
UT,Cache Valley Transit District(CVTD),8028,Authority,N,"Under 200,000",MB,Part Time,17,"39,254.00","3,326.00",0,214,"42,794.00",0,"42,794.00",51.7,5.7,0,16.4,73.8,0,73.8
UT,Cache Valley Transit District(CVTD),8028,Authority,N,"Under 200,000",DR,Full Time,5,"8,071.00","1,757.00",331,"2,877.00","13,036.00",151,"13,187.00",4.1,0.9,0.2,1.4,6.6,0.1,6.7
UT,Cache Valley Transit District(CVTD),8028,Authority,N,"Under 200,000",DR,Part Time,5,"8,617.00",730,0,47,"9,394.00",0,"9,394.00",11.3,1.3,0,3.6,16.2,0,16.2
UT,Cache Valley Transit District(CVTD),8028,Authority,N,"Under 200,000",Total,,22,"92,710.00","13,817.00","1,840.00","16,244.00","124,611.00",365,"124,976.00",86,12,1,27.8,126.8,0.2,127
UT,Utah Transit Authority(UTA),8001,Authority,N,Over 1 million,CB,Full Time,54,"66,596.00","20,885.00","14,840.00","12,014.00","114,335.00","3,842.00","118,177.00",35.1,11.2,7.7,6.3,60.3,2,62.3
UT,Utah Transit Authority(UTA),8001,Authority,N,Over 1 million,CB,Part Time,54,"7,679.00",0,0,"2,433.00","10,112.00",0,"10,112.00",5.5,0,0,1.6,7.1,0,7.1
UT,Utah Transit Authority(UTA),8001,Authority,N,Over 1 million,VP,Full Time,420,0,0,"9,389.00","17,975.00","27,364.00",812,"28,176.00",0,0,5,8.9,13.9,0.4,14.3
UT,Utah Transit Authority(UTA),8001,Authority,N,Over 1 million,VP,Part Time,420,0,0,0,217,217,0,217,0,0,0,0.3,0.3,0,0.3
UT,Utah Transit Authority(UTA),8001,Authority,N,Over 1 million,MB,Full Time,389,"1,323,718.00","388,220.00","218,465.00","200,843.00","2,131,246.00","57,930.00","2,189,176.00",684.8,206.1,112.1,105.4,"1,108.40",29.6,"1,138.00"
UT,Utah Transit Authority(UTA),8001,Authority,N,Over 1 million,MB,Part Time,389,"75,800.00",0,0,"36,684.00","112,484.00",0,"112,484.00",81.3,0,0,26.7,108,0,108
UT,Utah Transit Authority(UTA),8001,Authority,N,Over 1 million,LR,Full Time,84,"337,194.00","178,154.00","217,971.00","94,450.00","827,769.00","66,546.00","894,315.00",177.7,93.4,114,49.8,434.9,34.2,469.1
UT,Utah Transit Authority(UTA),8001,Authority,N,Over 1 million,LR,Part Time,84,478,0,0,"15,605.00","16,083.00",0,"16,083.00",0.4,0,0,10.5,10.9,0,10.9
UT,Utah Transit Authority(UTA),8001,Authority,N,Over 1 million,DR,Full Time,69,"243,566.00","35,585.00","23,967.00","17,474.00","320,592.00","6,722.00","327,314.00",122.5,17.8,12.4,9.4,162.1,3.5,165.6
UT,Utah Transit Authority(UTA),8001,Authority,N,Over 1 million,DR,Part Time,69,"1,131.00",0,0,"1,714.00","2,845.00",0,"2,845.00",1,0,0,2.2,3.2,0,3.2
UT,Utah Transit Authority(UTA),8001,Authority,N,Over 1 million,CR,Full Time,36,"120,235.00","68,182.00","158,049.00","50,319.00","396,785.00","22,807.00","419,592.00",60.5,35.8,80.9,26.6,203.8,11.7,215.5
UT,Utah Transit Authority(UTA),8001,Authority,N,Over 1 million,CR,Part Time,36,"55,105.00",0,0,"6,338.00","61,443.00",0,"61,443.00",38.7,0,0,4.3,43,0,43
UT,Utah Transit Authority(UTA),8001,Authority,N,Over 1 million,Total,,"1,052","2,231,502.00","691,026.00","642,681.00","456,066.00","4,021,275.00","158,659.00","4,179,934.00","1,207.50",364.3,332.1,252,"2,155.90",81.4,"2,237.30"
VA,Blacksburg Transit(BT),3091,City,N,"Under 200,000",MB,Full Time,34,"22,377.00","13,094.00",411,"24,272.00","60,154.00",0,"60,154.00",13.5,7.8,0.2,12.5,34,0,34
VA,Blacksburg Transit(BT),3091,City,N,"Under 200,000",MB,Part Time,34,"95,744.00","2,319.00",0,"6,159.00","104,222.00",0,"104,222.00",172,2.7,0,4.5,179.2,0,179.2
VA,Blacksburg Transit(BT),3091,City,N,"Under 200,000",DR,Full Time,9,951,"1,618.00",51,"3,000.00","5,620.00",0,"5,620.00",0.5,1,0.1,1.5,3.1,0,3.1
VA,Blacksburg Transit(BT),3091,City,N,"Under 200,000",DR,Part Time,9,"21,377.00",287,0,761,"22,425.00",0,"22,425.00",14,0.3,0,1,15.3,0,15.3
VA,Blacksburg Transit(BT),3091,City,N,"Under 200,000",Total,,43,"140,449.00","17,318.00",462,"34,192.00","192,421.00",0,"192,421.00",200,11.8,0.3,19.5,231.6,0,231.6
VA,City of Alexandria(DASH),3071,City,N,Over 1 million,MB,Full Time,57,"222,445.00","34,612.00","1,759.00","25,466.00","284,282.00",0,"284,282.00",103,18,1,11,133,0,133
VA,City of Alexandria(DASH),3071,City,N,Over 1 million,MB,Part Time,57,"14,522.00","1,097.00",0,"3,697.00","19,316.00",0,"19,316.00",16,1,0,8,25,0,25
VA,City of Alexandria(DASH),3071,City,N,Over 1 million,Total,,57,"236,967.00","35,709.00","1,759.00","29,163.00","303,598.00",0,"303,598.00",119,19,1,19,158,0,158
VA,City of Fairfax CUE Bus(CUE),3058,City,N,Over 1 million,MB,Full Time,8,"38,424.00","5,740.00",0,"2,316.00","46,480.00",0,"46,480.00",21.7,3.1,0,1.3,26.1,0,26.1
VA,City of Fairfax CUE Bus(CUE),3058,City,N,Over 1 million,MB,Part Time,8,"13,856.00",0,0,0,"13,856.00",0,"13,856.00",17,0,0,0,17,0,17
VA,City of Fairfax CUE Bus(CUE),3058,City,N,Over 1 million,Total,,8,"52,280.00","5,740.00",0,"2,316.00","60,336.00",0,"60,336.00",38.7,3.1,0,1.3,43.1,0,43.1
VA,City of Harrisonburg Department of Public Transportation(Harrisonburg Transit),3094,City,N,"Under 200,000",MB,Full Time,30,"21,626.00","10,200.00",0,"5,382.00","37,208.00","1,403.00","38,611.00",11.4,5,0,3,19.4,0.8,20.2
VA,City of Harrisonburg Department of Public Transportation(Harrisonburg Transit),3094,City,N,"Under 200,000",MB,Part Time,30,"56,453.00","1,048.00",468,242,"58,211.00",0,"58,211.00",74,3.2,0.3,0.8,78.3,0,78.3
VA,City of Harrisonburg Department of Public Transportation(Harrisonburg Transit),3094,City,N,"Under 200,000",DR,Full Time,7,"9,980.00","1,285.00",0,"2,678.00","13,943.00",115,"14,058.00",4.6,0.8,0,1.5,6.9,0.1,7
VA,City of Harrisonburg Department of Public Transportation(Harrisonburg Transit),3094,City,N,"Under 200,000",DR,Part Time,7,"4,570.00",313,72,72,"5,027.00",0,"5,027.00",14.2,0.8,0.2,0.2,15.4,0,15.4
VA,City of Harrisonburg Department of Public Transportation(Harrisonburg Transit),3094,City,N,"Under 200,000",Total,,37,"92,629.00","12,846.00",540,"8,374.00","114,389.00","1,518.00","115,907.00",104.2,9.8,0.5,5.5,120,0.9,120.9
VA,Greater Lynchburg Transit Company(GLTC),3008,Authority,N,"Under 200,000",MB,Full Time,28,"80,555.00","15,087.00","7,099.00","5,532.00","108,273.00",0,"108,273.00",50,6.7,5,3.5,65.2,0,65.2
VA,Greater Lynchburg Transit Company(GLTC),3008,Authority,N,"Under 200,000",MB,Part Time,28,"3,039.00",0,"3,840.00","1,487.00","8,366.00",0,"8,366.00",5,0,4,3,12,0,12
VA,Greater Lynchburg Transit Company(GLTC),3008,Authority,N,"Under 200,000",DR,Full Time,9,"6,567.00",575,"2,113.00","4,160.00","13,415.00",0,"13,415.00",4,0.3,1,2,7.3,0,7.3
VA,Greater Lynchburg Transit Company(GLTC),3008,Authority,N,"Under 200,000",DR,Part Time,9,"10,208.00",0,529,"1,040.00","11,777.00",0,"11,777.00",12,0,1,1,14,0,14
VA,Greater Lynchburg Transit Company(GLTC),3008,Authority,N,"Under 200,000",Total,,37,"100,369.00","15,662.00","13,581.00","12,219.00","141,831.00",0,"141,831.00",71,7,11,9.5,98.5,0,98.5
VA,Greater Richmond Transit Company(GRTC Transit System),3006,Semi-Public Corp,N,"200,000 - 1 million",MB,Full Time,128,"491,875.00","78,932.00","30,079.00","74,100.00","674,986.00","1,950.00","676,936.00",251,44,15,38,348,1,349
VA,Greater Richmond Transit Company(GRTC Transit System),3006,Semi-Public Corp,N,"200,000 - 1 million",MB,Part Time,128,"28,080.00","4,680.00",0,"23,192.00","55,952.00",0,"55,952.00",18,3,0,13,34,0,34
VA,Greater Richmond Transit Company(GRTC Transit System),3006,Semi-Public Corp,N,"200,000 - 1 million",Total,,128,"519,955.00","83,612.00","30,079.00","97,292.00","730,938.00","1,950.00","732,888.00",269,47,15,51,382,1,383
VA,Greater Roanoke Transit Company(Valley Metro),3007,Semi-Public Corp,N,"200,000 - 1 million",CB,Full Time,1,0,"1,936.00",0,0,"1,936.00",0,"1,936.00",0,1,0,0,1,0,1
VA,Greater Roanoke Transit Company(Valley Metro),3007,Semi-Public Corp,N,"200,000 - 1 million",CB,Part Time,1,"3,888.00",0,300,"1,080.00","5,268.00",0,"5,268.00",3,0,0.5,1,4.5,0,4.5
VA,Greater Roanoke Transit Company(Valley Metro),3007,Semi-Public Corp,N,"200,000 - 1 million",MB,Full Time,34,"135,282.00","21,517.00","7,233.00","16,974.00","181,006.00",0,"181,006.00",74,11,4,9,98,0,98
VA,Greater Roanoke Transit Company(Valley Metro),3007,Semi-Public Corp,N,"200,000 - 1 million",MB,Part Time,34,"3,800.00","2,122.00",0,"2,624.00","8,546.00",0,"8,546.00",4,1.5,0,3,8.5,0,8.5
VA,Greater Roanoke Transit Company(Valley Metro),3007,Semi-Public Corp,N,"200,000 - 1 million",Total,,35,"142,970.00","25,575.00","7,533.00","20,678.00","196,756.00",0,"196,756.00",81,13.5,4.5,13,112,0,112
VA,"JAUNT, Inc.",3045,Semi-Public Corp,N,"Under 200,000",DR,Full Time,56,"139,625.00","5,511.00",325,"16,956.00","162,417.00",0,"162,417.00",66,3,0.1,7,76.1,0,76.1
VA,"JAUNT, Inc.",3045,Semi-Public Corp,N,"Under 200,000",DR,Part Time,56,"24,775.00",0,0,0,"24,775.00",0,"24,775.00",34,0,0,0,34,0,34
VA,"JAUNT, Inc.",3045,Semi-Public Corp,N,"Under 200,000",Total,,56,"164,400.00","5,511.00",325,"16,956.00","187,192.00",0,"187,192.00",100,3,0.1,7,110.1,0,110.1
VA,"Martz Group, National Coach Works of Virginia(NCW)",3103,For-Profit,N,Over 1 million,CB,Full Time,18,"35,562.00","5,246.00","3,236.00","6,138.00","50,182.00",0,"50,182.00",14,2.2,1.5,3,20.7,0,20.7
VA,"Martz Group, National Coach Works of Virginia(NCW)",3103,For-Profit,N,Over 1 million,CB,Part Time,18,"1,700.00",0,"1,228.00","1,151.00","4,079.00",0,"4,079.00",9,0,1,1,11,0,11
VA,"Martz Group, National Coach Works of Virginia(NCW)",3103,For-Profit,N,Over 1 million,Total,,18,"37,262.00","5,246.00","4,464.00","7,289.00","54,261.00",0,"54,261.00",23,2.2,2.5,4,31.7,0,31.7
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,Authority,N,Over 1 million,VP,Full Time,54,"11,033.00","2,882.00",18,"5,024.00","18,957.00",0,"18,957.00",6,1.4,0.1,2.8,10.3,0,10.3
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,Authority,N,Over 1 million,VP,Part Time,54,"1,487.00",0,0,53,"1,540.00",0,"1,540.00",1,0,0,0.1,1.1,0,1.1
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,Authority,N,Over 1 million,MB,Full Time,234,"1,001,636.00","217,975.00","24,914.00","180,867.00","1,425,392.00",0,"1,425,392.00",529.4,112.4,13,96.3,751.1,0,751.1
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,Authority,N,Over 1 million,MB,Part Time,234,"57,645.00","1,689.00",0,"5,864.00","65,198.00",0,"65,198.00",125.4,3,0,8.8,137.2,0,137.2
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,Authority,N,Over 1 million,LR,Full Time,7,"89,017.00","30,214.00","47,735.00","44,566.00","211,532.00",0,"211,532.00",45.7,15.2,21.5,24.6,107,0,107
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,Authority,N,Over 1 million,LR,Part Time,7,"23,937.00",0,0,"1,074.00","25,011.00",0,"25,011.00",45,0,0,0.7,45.7,0,45.7
VA,"Transportation District Commission of Hampton Roads, dba: Hampton Roads Transit(HRT)",3083,Authority,N,Over 1 million,Total,,295,"1,184,755.00","252,760.00","72,667.00","237,448.00","1,747,630.00",0,"1,747,630.00",752.5,132,34.6,133.3,"1,052.40",0,"1,052.40"
VA,Williamsburg Area Transit Authority(WATA),3076,Authority,N,"Under 200,000",MB,Full Time,23,"52,519.00",0,0,"9,252.00","61,771.00",0,"61,771.00",32,0,0,6,38,0,38
VA,Williamsburg Area Transit Authority(WATA),3076,Authority,N,"Under 200,000",MB,Part Time,23,"35,311.00",0,0,"1,892.00","37,203.00",0,"37,203.00",48,0,0,3,51,0,51
VA,Williamsburg Area Transit Authority(WATA),3076,Authority,N,"Under 200,000",DR,Full Time,4,"7,848.00",0,0,"1,935.00","9,783.00",0,"9,783.00",4,0,0,1,5,0,5
VA,Williamsburg Area Transit Authority(WATA),3076,Authority,N,"Under 200,000",DR,Part Time,4,721,0,0,0,721,0,721,2,0,0,0,2,0,2
VA,Williamsburg Area Transit Authority(WATA),3076,Authority,N,"Under 200,000",Total,,27,"96,399.00",0,0,"13,079.00","109,478.00",0,"109,478.00",86,0,0,10,96,0,96
VT,Chittenden County Transportation Authority(CCTA),1066,Authority,N,"Under 200,000",CB,Full Time,12,"21,063.00","10,770.00",86,"3,496.00","35,415.00",292,"35,707.00",10.5,6,0.1,2.1,18.7,0.2,18.9
VT,Chittenden County Transportation Authority(CCTA),1066,Authority,N,"Under 200,000",CB,Part Time,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VT,Chittenden County Transportation Authority(CCTA),1066,Authority,N,"Under 200,000",MB,Full Time,40,"132,784.00","25,669.00",492,"22,043.00","180,988.00","1,841.00","182,829.00",64.9,13.7,0.3,12.9,91.8,1,92.8
VT,Chittenden County Transportation Authority(CCTA),1066,Authority,N,"Under 200,000",MB,Part Time,40,800,478,0,0,"1,278.00",0,"1,278.00",1,1,0,0,2,0,2
VT,Chittenden County Transportation Authority(CCTA),1066,Authority,N,"Under 200,000",Total,,52,"154,647.00","36,917.00",578,"25,539.00","217,681.00","2,133.00","219,814.00",76.4,20.7,0.4,15,112.5,1.2,113.7
WA,Ben Franklin Transit(BFT),18,Authority,N,"200,000 - 1 million",VP,Full Time,285,"8,709.00","4,500.00",493,"4,220.00","17,922.00",0,"17,922.00",5,2.4,0.3,2.3,10,0,10
WA,Ben Franklin Transit(BFT),18,Authority,N,"200,000 - 1 million",VP,Part Time,285,54,298,0,160,512,0,512,2,0.1,0,0.3,2.4,0,2.4
WA,Ben Franklin Transit(BFT),18,Authority,N,"200,000 - 1 million",MB,Full Time,58,"165,873.00","24,634.00","2,870.00","24,571.00","217,948.00",0,"217,948.00",92,13.4,1.5,13.3,120.2,0,120.2
WA,Ben Franklin Transit(BFT),18,Authority,N,"200,000 - 1 million",MB,Part Time,58,"15,408.00","1,632.00",0,932,"17,972.00",0,"17,972.00",17,2,0,2,21,0,21
WA,Ben Franklin Transit(BFT),18,Authority,N,"200,000 - 1 million",DR,Full Time,65,"148,044.00","20,660.00","2,430.00","19,378.00","190,512.00",0,"190,512.00",83,11.2,1.3,10.5,106,0,106
WA,Ben Franklin Transit(BFT),18,Authority,N,"200,000 - 1 million",DR,Part Time,65,"16,929.00","1,369.00",0,735,"19,033.00",0,"19,033.00",21,2.1,0,1.6,24.7,0,24.7
WA,Ben Franklin Transit(BFT),18,Authority,N,"200,000 - 1 million",Total,,408,"355,017.00","53,093.00","5,793.00","49,996.00","463,899.00",0,"463,899.00",220,31.2,3.1,30,284.3,0,284.3
WA,Central Puget Sound Regional Transit Authority(ST),40,Authority,N,Over 1 million,SR,Full Time,2,"20,917.00","5,126.00","6,771.00","16,131.00","48,945.00","7,173.00","56,118.00",10.9,2.8,3.9,9.6,27.2,4.4,31.6
WA,Central Puget Sound Regional Transit Authority(ST),40,Authority,N,Over 1 million,SR,Part Time,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,Central Puget Sound Regional Transit Authority(ST),40,Authority,N,Over 1 million,CB,Full Time,179,"514,930.00","163,332.00","33,362.00","110,077.00","821,701.00","18,431.00","840,132.00",286.8,91.4,19.1,64.3,461.6,11.3,472.9
WA,Central Puget Sound Regional Transit Authority(ST),40,Authority,N,Over 1 million,CB,Part Time,179,"81,654.00","3,043.00",737,319,"85,753.00",0,"85,753.00",78.8,5.6,2,7.5,93.9,0,93.9
WA,Central Puget Sound Regional Transit Authority(ST),40,Authority,N,Over 1 million,LR,Full Time,26,"145,935.00","60,187.00","104,624.00","90,799.00","401,545.00","569,965.00","971,510.00",82.5,35.9,65.4,53.4,237.2,349.7,586.9
WA,Central Puget Sound Regional Transit Authority(ST),40,Authority,N,Over 1 million,LR,Part Time,26,"1,415.00","5,026.00","8,114.00",829,"15,384.00",0,"15,384.00",5.3,8.4,24,3.2,40.9,0,40.9
WA,Central Puget Sound Regional Transit Authority(ST),40,Authority,N,Over 1 million,Total,,207,"764,851.00","236,714.00","153,608.00","218,155.00","1,373,328.00","595,569.00","1,968,897.00",464.3,144.1,114.4,138,860.8,365.4,"1,226.20"
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),24,Authority,N,Over 1 million,CB,Full Time,40,"55,993.00","10,559.00","2,136.00","8,367.00","77,055.00",0,"77,055.00",31.5,5.8,1.1,4.6,43,0,43
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),24,Authority,N,Over 1 million,CB,Part Time,40,"12,014.00",527,0,0,"12,541.00",0,"12,541.00",7,0.5,0,0,7.5,0,7.5
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),24,Authority,N,Over 1 million,VP,Full Time,30,0,0,462,"1,053.00","1,515.00",0,"1,515.00",0,0,0.2,0.6,0.8,0,0.8
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),24,Authority,N,Over 1 million,VP,Part Time,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),24,Authority,N,Over 1 million,MB,Full Time,54,"270,878.00","51,102.00","10,338.00","40,493.00","372,811.00","1,827.00","374,638.00",152.3,27.9,5.6,22.3,208.1,1,209.1
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),24,Authority,N,Over 1 million,MB,Part Time,54,"58,121.00","2,544.00",0,0,"60,665.00",0,"60,665.00",33.8,2,0,0,35.8,0,35.8
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),24,Authority,N,Over 1 million,DR,Full Time,43,"91,391.00","10,148.00","3,969.00","15,549.00","121,057.00",0,"121,057.00",49.2,6.3,2.1,8.5,66.1,0,66.1
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),24,Authority,N,Over 1 million,DR,Part Time,43,"54,952.00","1,898.00",0,0,"56,850.00",0,"56,850.00",32.2,1.5,0,0,33.7,0,33.7
WA,Clark County Public Transportation Benefit Area Authority(C-Tran),24,Authority,N,Over 1 million,Total,,167,"543,349.00","76,778.00","16,905.00","65,462.00","702,494.00","1,827.00","704,321.00",306,44,9,36,395,1,396
WA,Everett Transit(ET),5,City,N,Over 1 million,MB,Full Time,32,"131,892.00","14,573.00","11,896.00","32,743.00","191,104.00",0,"191,104.00",81.9,7.3,6.3,18.7,114.2,0,114.2
WA,Everett Transit(ET),5,City,N,Over 1 million,MB,Part Time,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,Everett Transit(ET),5,City,N,Over 1 million,DR,Full Time,20,"69,161.00","7,240.00","2,441.00","17,077.00","95,919.00",0,"95,919.00",35.8,3.5,1.4,10.3,51,0,51
WA,Everett Transit(ET),5,City,N,Over 1 million,DR,Part Time,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,Everett Transit(ET),5,City,N,Over 1 million,Total,,52,"201,053.00","21,813.00","14,337.00","49,820.00","287,023.00",0,"287,023.00",117.7,10.8,7.7,29,165.2,0,165.2
WA,Intercity Transit(I.T.),19,Authority,N,"Under 200,000",CB,Full Time,9,"22,575.00","4,074.00",722,"4,688.00","32,059.00",0,"32,059.00",12,2.3,0.4,2.7,17.4,0,17.4
WA,Intercity Transit(I.T.),19,Authority,N,"Under 200,000",CB,Part Time,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,Intercity Transit(I.T.),19,Authority,N,"Under 200,000",VP,Full Time,220,"9,100.00","3,642.00",357,"2,335.00","15,434.00",0,"15,434.00",5,2.1,0.2,1.3,8.6,0,8.6
WA,Intercity Transit(I.T.),19,Authority,N,"Under 200,000",VP,Part Time,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,Intercity Transit(I.T.),19,Authority,N,"Under 200,000",MB,Full Time,50,"264,727.00","47,784.00","8,526.00","55,725.00","376,762.00",0,"376,762.00",141.9,27.5,4.7,31.7,205.8,0,205.8
WA,Intercity Transit(I.T.),19,Authority,N,"Under 200,000",MB,Part Time,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,Intercity Transit(I.T.),19,Authority,N,"Under 200,000",DR,Full Time,34,"104,076.00","15,810.00","3,162.00","20,665.00","143,713.00",0,"143,713.00",54.1,9.1,1.7,11.8,76.7,0,76.7
WA,Intercity Transit(I.T.),19,Authority,N,"Under 200,000",DR,Part Time,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WA,Intercity Transit(I.T.),19,Authority,N,"Under 200,000",Total,,313,"400,478.00","71,310.00","12,767.00","83,413.00","567,968.00",0,"567,968.00",213,41,7,47.5,308.5,0,308.5
WA,King County Department of Transportation - Metro Transit Division(King County Metro),1,City,N,Over 1 million,SR,Full Time,3,"25,692.00","5,241.00","5,007.00","3,631.00","39,571.00","1,639.00","41,210.00",14.1,3,3.1,1.9,22.1,1,23.1
WA,King County Department of Transportation - Metro Transit Division(King County Metro),1,City,N,Over 1 million,SR,Part Time,3,664,0,0,887,"1,551.00",0,"1,551.00",1,0,0,1.2,2.2,0,2.2
WA,King County Department of Transportation - Metro Transit Division(King County Metro),1,City,N,Over 1 million,VP,Full Time,"1,342",0,0,989,"59,905.00","60,894.00","1,709.00","62,603.00",0,0,0.6,34.5,35.1,1,36.1
WA,King County Department of Transportation - Metro Transit Division(King County Metro),1,City,N,Over 1 million,VP,Part Time,"1,342",0,0,0,"3,085.00","3,085.00",0,"3,085.00",0,0,0,5.5,5.5,0,5.5
WA,King County Department of Transportation - Metro Transit Division(King County Metro),1,City,N,Over 1 million,TB,Full Time,131,"428,429.00","140,474.00","102,916.00","38,896.00","710,715.00","23,219.00","733,934.00",261.3,80.1,58,21.6,421,13,434
WA,King County Department of Transportation - Metro Transit Division(King County Metro),1,City,N,Over 1 million,TB,Part Time,131,"54,294.00","4,058.00","2,091.00",800,"61,243.00",265,"61,508.00",91.7,7.5,6.8,2.6,108.6,0.8,109.4
WA,King County Department of Transportation - Metro Transit Division(King County Metro),1,City,N,Over 1 million,MB,Full Time,951,"3,066,935.00","874,383.00","348,624.00","266,032.00","4,555,974.00","102,450.00","4,658,424.00","1,870.60",498.8,195.6,147.9,"2,712.90",56.4,"2,769.30"
