Name,City,State,Legacy NTD ID,NTD ID,Organization Type,Reporter Type,Primary UZA Population,Agency VOMS,Mode,TOS,Mode VOMS,Vehicle Operations Hours,Vehicle Operations Hours Questionable,Vehicle Maintenance Hours,Vehicle Maintenance Hours Questionable,Facility Maintenance Hours,Facility Maintenance Hours Questionable,General Administration Hours,General Administration Hours Questionable,Capital Labor Hours,Capital Labor Hours Questionable,Total Hours,Total Hours Questionable,Vehicle Operations Count,Vehicle Operations Count Questionable,Vehicle Maintenance Count,Vehicle Maintenance Count Questionable,Facility Maintenance Count,Facility Maintenance Count Questionable,General Administration Count,General Administration Count Questionable,Capital Labor Count,Capital Labor Count Questionable,Total Employee Count,Total Employee Count Questionable,Vehicle Operations Salary Expenses,Vehicle Operations Salary Expenses Questionable,Vehicle Maintenance Salary Expenses,Vehicle Maintenance Salary Expenses Questionable,Facility Maintenance Salary Expenses,Facility Maintenance Salary Expenses Questionable,General Administration Salary Expenses,General Administration Salary Expenses Questionable,Total Operating Salary Expenses,Total Operating Salary Expenses Questionable,Vehicle Operations Average Hourly Wage,Vehicle Operations Average Hourly Wage Questionable,Vehicle Maintenance Average Hourly Wage,Vehicle Maintenance Average Hourly Wage Questionable,Facility Maintenance Average Hourly Wage,Facility Maintenance Average Hourly Wage Questionable,General Administration Average Hourly Wage,General Administration Average Hourly Wage Questionable,Total Operating Average Hourly Wage,Total Operating Average Hourly Wage Questionable,Any data questionable?,,,,,1
El Dorado County Transit Authority,Diamond Springs,CA,9229,90229,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,723,634",32,DR,DO,15,"38,390",,"3,484",,"1,394",,"4,181",,"1,394",,"48,843",,24.80,,2.00,,0.80,,2.40,,0.80,,30.80,,"$754,644",,"$80,529",,"$26,682",,"$178,042",,"$1,039,897",,$19.66,,$23.11,,$0.70,,$42.58,,$21.29,,No,,,,,
"City of Huntsville, Alabama - Public Transportation Division",Huntsville,AL,4071,40071,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"286,692",32,MB,DO,13,"52,084",,"4,693",,517,,"2,688",,0,,"59,982",,30.60,,4.10,,0.30,,1.40,,0.00,,36.40,,"$869,132",,"$75,523",,"$6,155",,"$108,306",,"$1,059,116",,$16.69,,$16.09,,$0.12,,$40.29,,$17.66,,No,,,,,
"Western Maine Transportation Services, Inc.",Auburn,ME,1098,10098,Private-Non-Profit Corporation,Full Reporter,"59,397",32,MB,DO,12,"20,134",,"1,817",,228,,"2,914",,0,,"25,093",,42.00,,5.00,,1.00,,9.00,,0.00,,57.00,,"$344,285",,"$37,791",,"$3,504",,"$77,819",,"$463,399",,$17.10,,$20.80,,$0.17,,$26.71,,$18.47,,No,,,,,
El Dorado County Transit Authority,Diamond Springs,CA,9229,90229,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,723,634",32,CB,DO,11,"31,671",,"2,874",,"1,150",,"3,449",,"1,150",,"40,294",,20.46,,1.65,,0.66,,1.98,,0.66,,25.41,,"$672,171",,"$71,728",,"$23,766",,"$158,585",,"$926,250",,$21.22,,$24.96,,$0.75,,$45.98,,$22.99,,No,,,,,
North Township of Lake County Dial-A-Ride,Hammond,IN,5103,50103,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"8,608,208",32,DR,DO,7,"10,443",,0,,0,,"4,013",,0,,"14,456",,7.00,,0.00,,0.00,,3.00,,0.00,,10.00,,"$150,005",,$0,,$0,,"$46,906",,"$196,911",,$14.36,,,,$0.00,,$11.69,,$13.62,,No,,,,,
Fayette Area Coordinated Transportation,Lemont Furnace,PA,3087,30087,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"51,370",32,MB,DO,7,"20,327",,"2,587",,605,,"4,024",,106,,"27,649",,12.20,,1.30,,0.60,,2.00,,0.10,,16.20,,"$295,909",,"$72,445",,"$20,319",,"$96,594",,"$485,267",,$14.56,,$28.00,,$1.00,,$24.00,,$17.55,,No,,,,,
Northern Arizona Intergovernmental Public Transportation Authority,Flagstaff,AZ,9219,90219,Independent Public Agency or Authority of Transit Service,Full Reporter,"71,957",32,DR,DO,6,"14,517",,"1,769",,766,,"4,453",,0,,"21,505",,13.50,,0.84,,0.44,,2.99,,0.00,,17.77,,"$320,681",,"$42,126",,"$17,355",,"$130,303",,"$510,465",,$22.09,,$23.81,,$1.20,,$29.26,,$23.74,,No,,,,,
El Dorado County Transit Authority,Diamond Springs,CA,9229,90229,Independent Public Agency or Authority of Transit Service,Full Reporter,"1,723,634",32,MB,DO,6,"25,913",,"2,352",,941,,"2,822",,941,,"32,969",,16.74,,1.35,,0.54,,1.62,,0.54,,20.79,,"$778,456",,"$83,071",,"$27,523",,"$183,660",,"$1,072,710",,$30.04,,$35.32,,$1.06,,$65.08,,$32.54,,No,,,,,
Saginaw Transit Authority Regional Service,Saginaw,MI,5039,50039,Independent Public Agency or Authority of Transit Service,Full Reporter,"126,265",32,DR,DO,4,"14,176",,"3,488",,"1,083",,"3,509",,0,,"22,256",,7.40,,1.80,,1.00,,2.60,,0.00,,12.80,,"$248,393",,"$55,117",,"$13,984",,"$97,504",,"$414,998",,$17.52,,$15.80,,$0.99,,$27.79,,$18.65,,No,,,,,
Billings Metropolitan Transit,Billings,MT,8004,80004,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"114,773",31,MB,DO,20,"54,217",,"6,660",,"5,064",,"5,189",,0,,"71,130",,32.00,,3.40,,2.75,,3.00,,0.00,,41.15,,"$1,216,261",,"$139,530",,"$158,957",,"$227,534",,"$1,742,282",,$22.43,,$20.95,,$2.93,,$43.85,,$24.49,,No,,,,,
Decatur Public Transit System,Decatur,IL,5061,50061,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"93,863",31,MB,DO,19,"91,069",,"11,571",,"9,473",,"4,723",,0,,"116,836",,51.20,,6.40,,4.80,,3.00,,0.00,,65.40,,"$1,865,042",,"$211,301",,"$198,804",,"$160,284",,"$2,435,431",,$20.48,,$18.26,,$2.18,,$33.94,,$20.84,,No,,,,,
Billings Metropolitan Transit,Billings,MT,8004,80004,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"114,773",31,DR,DO,11,"25,319",,"2,192",,189,,698,,0,,"28,398",,13.10,,1.25,,0.10,,0.40,,0.00,,14.85,,"$649,767",,"$61,905",,"$3,949",,"$27,396",,"$743,017",,$25.66,,$28.24,,$0.16,,$39.25,,$26.16,,No,,,,,
Decatur Public Transit System,Decatur,IL,5061,50061,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"93,863",31,DR,DO,6,"12,251",,"2,314",,"1,895",,"4,723",,0,,"21,183",,6.00,,1.20,,1.20,,2.25,,0.00,,10.65,,"$152,469",,"$52,825",,"$39,761",,"$90,953",,"$336,008",,$12.45,,$22.83,,$3.25,,$19.26,,$15.86,,No,,,,,
City of Kokomo,Kokomo,IN,5145,50145,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"62,182",30,DR,DO,25,"46,033",,711,,0,,728,,0,,"47,472",,23.80,,0.36,,0.00,,0.70,,0.00,,24.86,,"$626,979",,"$13,859",,$0,,"$9,099",,"$649,937",,$13.62,,$19.49,,$0.00,,$12.50,,$13.69,,No,,,,,
LaCrosse Municipal Transit Utility,La Crosse,WI,5004,50004,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"100,868",30,MB,DO,16,"61,815",,"11,003",,450,,"6,051",,150,,"79,469",,44.00,,6.30,,0.30,,3.50,,0.10,,54.20,,"$1,659,804",,"$255,313",,"$10,237",,"$260,459",,"$2,185,813",,$26.85,,$23.20,,$0.17,,$43.04,,$27.51,,No,,,,,
GO Transit,Oshkosh,WI,5009,50009,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"74,495",30,MB,DO,9,"38,337",,"6,644",,"1,852",,"8,023",,0,,"54,856",,22.00,,4.00,,1.00,,4.00,,0.00,,31.00,,"$1,041,126",,"$199,220",,"$44,592",,"$225,782",,"$1,510,720",,$27.16,,$29.98,,$1.16,,$28.14,,$27.54,,No,,,,,
Ozaukee County Transit Services,Port Washington,WI,5161,50161,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,376,476",30,CB,DO,7,"13,767",,"2,102",,238,,932,,0,,"17,039",,5.60,,1.10,,0.10,,0.60,,0.00,,7.40,,"$321,285",,"$52,855",,"$8,353",,"$52,967",,"$435,460",,$23.34,,$25.15,,$0.61,,$56.83,,$25.56,,No,,,,,
City of Kokomo,Kokomo,IN,5145,50145,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"62,182",30,MB,DO,5,"17,309",,282,,0,,"2,300",,0,,"19,891",,9.60,,0.18,,0.00,,1.15,,0.00,,10.93,,"$158,133",,"$5,502",,$0,,"$64,975",,"$228,610",,$9.14,,$19.51,,$0.00,,$28.25,,$11.49,,No,,,,,
Cedar Rapids Transit,Cedar Rapids,IA,7008,70008,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"177,844",29,MB,DO,22,"91,397",,"7,188",,"1,687",,"5,165",,0,,"105,437",,48.00,,4.00,,1.00,,4.00,,0.00,,57.00,,"$2,445,945",,"$185,733",,"$45,807",,"$206,387",,"$2,883,872",,$26.76,,$25.84,,$0.50,,$39.96,,$27.35,,No,,,,,
New York City Department of Transportation,New York,NY,2082,20082,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"18,351,295",29,FB,DO,4,"947,088",,"208,368",,"208,369",,"53,566",,"30,074",,"1,447,465",,423.00,,89.00,,61.00,,28.00,,14.00,,615.00,,"$48,141,356",,"$8,401,617",,"$5,251,011",,"$2,275,438",,"$64,069,422",,$50.83,,$40.32,,$5.54,,$42.48,,$44.26,,No,,,,,
Laguna Beach Municipal Transit,Laguna Beach,CA,9119,90119,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"583,681",28,MB,DO,28,"50,876",,"11,846",,0,,"8,269",,0,,"70,991",,112.00,,10.00,,0.00,,31.00,,0.00,,153.00,,"$1,289,786",,"$237,387",,$0,,"$239,805",,"$1,766,978",,$25.35,,$20.04,,$0.00,,$29.00,,$24.89,,No,,,,,
University of Iowa,Iowa City,IA,7019,70019,University,Full Reporter,"106,621",28,MB,DO,25,"99,890",,"18,704",,"1,585",,"2,938",,0,,"123,117",,131.80,,18.70,,2.40,,4.20,,0.00,,157.10,,"$1,280,186",,"$345,200",,"$27,927",,"$63,790",,"$1,717,103",,$12.82,,$18.46,,$0.28,,$21.71,,$13.95,,No,,,,,
Ozark Regional Transit,Springdale,AR,6072,60072,Independent Public Agency or Authority of Transit Service,Full Reporter,"295,083",28,MB,DO,16,"79,913",,"10,940",,"3,892",,"13,195",,0,,"107,940",,43.00,,6.00,,3.00,,7.00,,0.00,,59.00,,"$1,100,215",,"$204,487",,"$47,352",,"$370,695",,"$1,722,749",,$13.77,,$18.69,,$0.59,,$28.09,,$15.96,,No,,,,,
The Gulf Coast Center,Texas City,TX,6082,60082,Independent Public Agency or Authority of Transit Service,Full Reporter,"106,383",28,MB,DO,12,"48,530",,"1,645",,0,,"5,077",,0,,"55,252",,26.00,,0.99,,0.00,,2.85,,0.00,,29.84,,"$701,254",,"$28,805",,$0,,"$117,229",,"$847,288",,$14.45,,$17.51,,$0.00,,$23.09,,$15.34,,No,,,,,
Ozark Regional Transit,Springdale,AR,6072,60072,Independent Public Agency or Authority of Transit Service,Full Reporter,"295,083",28,DR,DO,12,"31,077",,"4,255",,"1,514",,"5,131",,0,,"41,977",,18.00,,2.00,,1.00,,3.00,,0.00,,24.00,,"$430,598",,"$80,032",,"$18,532",,"$145,081",,"$674,243",,$13.86,,$18.81,,$0.60,,$28.28,,$16.06,,No,,,,,
Charlotte County Transit Division,Punta Gorda,FL,4129,40129,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"169,541",28,VP,DO,6,"1,822",,132,,20,,"1,218",,0,,"3,192",,1.00,,0.15,,0.05,,0.80,,0.00,,2.00,,"$45,225",,"$4,220",,$436,,"$16,535",,"$66,416",,$24.82,,$31.97,,$0.24,,$13.58,,$20.81,,No,,,,,
The Gulf Coast Center,Texas City,TX,6082,60082,Independent Public Agency or Authority of Transit Service,Full Reporter,"106,383",28,DR,DO,4,"8,448",,680,,0,,"2,051",,0,,"11,179",,5.70,,0.41,,0.00,,1.15,,0.00,,7.26,,"$78,891",,"$12,820",,$0,,"$25,249",,"$116,960",,$9.34,,$18.85,,$0.00,,$12.31,,$10.46,,No,,,,,
University of Iowa,Iowa City,IA,7019,70019,University,Full Reporter,"106,621",28,DR,DO,3,"13,386",,"3,255",,370,,410,,0,,"17,421",,17.15,,3.66,,0.54,,0.55,,0.00,,21.90,,"$171,269",,"$60,448",,"$7,435",,"$5,919",,"$245,071",,$12.79,,$18.57,,$0.56,,$14.44,,$14.07,,No,,,,,
Shenango Valley Shuttle Service,Hermitage,PA,3055,30055,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"387,550",27,DR,DO,22,"51,045",,"2,239",,527,,"4,452",,0,,"58,263",,46.00,,1.25,,0.25,,2.50,,0.00,,50.00,,"$541,456",,"$47,878",,"$5,500",,"$87,149",,"$681,983",,$10.61,,$21.38,,$0.11,,$19.58,,$11.71,,No,,,,,
City of Montgomery-Montgomery Area Transit System,Montgomery,AL,4044,40044,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"263,907",27,MB,DO,19,"112,318",,"19,774",,"3,303",,"14,108",,0,,"149,503",,66.00,,11.25,,1.75,,9.00,,0.00,,88.00,,"$2,203,399",,"$394,519",,"$38,211",,"$252,071",,"$2,888,200",,$19.62,,$19.95,,$0.34,,$17.87,,$19.32,,No,,,,,
Handitran Special Transit Division - City of Arlington,Arlington,TX,6041,60041,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"5,121,892",27,DR,DO,16,"60,626",,0,,0,,"4,290",,0,,"64,916",,36.00,,0.00,,0.00,,2.00,,0.00,,38.00,,"$644,571",,$0,,$0,,"$139,224",,"$783,795",,$10.63,,,,$0.00,,$32.45,,$12.07,,No,,,,,
City of Montgomery-Montgomery Area Transit System,Montgomery,AL,4044,40044,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"263,907",27,DR,DO,8,"22,910",,"6,123",,460,,"4,252",,0,,"33,745",,14.80,,3.60,,0.25,,2.50,,0.00,,21.15,,"$489,079",,"$131,506",,"$5,575",,"$67,303",,"$693,463",,$21.35,,$21.48,,$0.24,,$15.83,,$20.55,,No,,,,,
Shenango Valley Shuttle Service,Hermitage,PA,3055,30055,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"387,550",27,MB,DO,5,"14,110",,"9,118",,527,,"2,644",,0,,"26,399",,9.00,,5.75,,0.25,,1.50,,0.00,,16.50,,"$155,505",,"$130,359",,"$5,500",,"$67,260",,"$358,624",,$11.02,,$14.30,,$0.39,,$25.44,,$13.58,,No,,,,,
Greater Portland Transit District,Portland,ME,1016,10016,Independent Public Agency or Authority of Transit Service,Full Reporter,"203,914",26,MB,DO,26,"118,777",,"20,118",,"4,120",,"21,625",,0,,"164,640",,56.00,,9.85,,2.15,,12.00,,0.00,,80.00,,"$2,498,336",,"$494,930",,"$98,780",,"$568,628",,"$3,660,674",,$21.03,,$24.60,,$0.83,,$26.29,,$22.23,,No,,,,,
"Adirondack Transit Lines, Inc,",Hurley,NY,2177,20177,Private-For-Profit Corporation,Full Reporter,"18,351,295",26,CB,DO,26,"150,134",,"75,218",,0,,"42,347",,0,,"267,699",,71.00,,41.00,,0.00,,24.00,,0.00,,136.00,,"$3,361,882",,"$1,724,746",,$0,,"$1,570,021",,"$6,656,649",,$22.39,,$22.93,,$0.00,,$37.08,,$24.87,,No,,,,,
Williamsport Bureau of Transportation,Williamsport,PA,3026,30026,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"56,142",26,MB,DO,23,"79,299",,"17,274",,"2,590",,"8,632",,473,,"108,268",,42.00,,8.00,,2.00,,4.75,,0.25,,57.00,,"$2,067,313",,"$436,234",,"$76,982",,"$277,176",,"$2,857,705",,$26.07,,$25.25,,$0.97,,$32.11,,$26.39,,No,,,,,
Sioux City Transit System,Sioux City,IA,7012,70012,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"106,494",26,MB,DO,21,"54,004",,"5,000",,"1,430",,"7,149",,0,,"67,583",,40.00,,2.60,,1.00,,4.30,,0.00,,47.90,,"$1,164,721",,"$120,011",,"$25,508",,"$218,433",,"$1,528,673",,$21.57,,$24.00,,$0.47,,$30.55,,$22.62,,No,,,,,
Williamsport Bureau of Transportation,Williamsport,PA,3026,30026,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"56,142",26,DR,DO,1,9,,0,,0,,0,,0,,9,,0.01,,0.00,,0.00,,0.00,,0.00,,0.01,,$157,,$0,,$0,,$0,,$157,,$17.44,,,,$0.00,,,,$17.44,,No,,,,,
University Of New Hampshire - University Transportation Services,Durham,NH,1119,10119,University,Full Reporter,"88,087",25,MB,DO,25,"69,116",,"11,111",,0,,"37,320",,0,,"117,547",,121.00,,8.00,,0.00,,32.00,,0.00,,161.00,,"$879,564",,"$265,204",,$0,,"$581,942",,"$1,726,710",,$12.73,,$23.87,,$0.00,,$15.59,,$14.69,,No,,,,,
City of Riverside Special Transportation,Riverside,CA,9086,90086,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"1,932,666",25,DR,DO,25,"64,769",,0,,0,,"7,262",,0,,"72,031",,41.00,,0.00,,0.00,,4.00,,0.00,,45.00,,"$1,339,594",,$0,,$0,,"$619,616",,"$1,959,210",,$20.68,,,,$0.00,,$85.32,,$27.20,,No,,,,,
Athens Transit System,Athens,GA,4047,40047,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"128,754",25,MB,DO,22,"98,233",,"16,304",,"7,160",,"5,674",,0,,"127,371",,58.80,,8.10,,4.50,,2.70,,0.00,,74.10,,"$1,956,736",,"$386,464",,"$93,827",,"$148,667",,"$2,585,694",,$19.92,,$23.70,,$0.96,,$26.20,,$20.30,,No,,,,,
"Waco Transit System, Inc.",Waco,TX,6012,60012,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"172,378",25,MB,DO,16,"121,946",,"15,336",,"8,387",,"14,170",,0,,"159,839",,83.20,,7.00,,5.60,,9.80,,0.00,,105.60,,"$1,640,977",,"$430,963",,"$132,594",,"$178,812",,"$2,383,346",,$13.46,,$28.10,,$1.09,,$12.62,,$14.91,,No,,,,,
"Waco Transit System, Inc.",Waco,TX,6012,60012,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"172,378",25,DR,DO,9,"30,486",,"3,834",,"2,355",,"3,269",,0,,"39,944",,20.80,,1.80,,1.40,,2.20,,0.00,,26.20,,"$469,068",,"$64,876",,"$20,223",,"$72,718",,"$626,885",,$15.39,,$16.92,,$0.66,,$22.24,,$15.69,,No,,,,,
Athens Transit System,Athens,GA,4047,40047,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"128,754",25,DR,DO,3,"10,884",,"1,812",,796,,630,,0,,"14,122",,5.20,,0.90,,0.50,,0.30,,0.00,,6.90,,"$202,197",,"$42,940",,"$10,425",,"$16,519",,"$272,081",,$18.58,,$23.70,,$0.96,,$26.22,,$19.27,,No,,,,,
Las Vegas Monorail Company,Las Vegas,NV,9242,90242,Private-Non-Profit Corporation,Full Reporter,"1,886,011",24,MG,DO,24,"164,800",,"41,120",,"5,680",,"33,750",,0,,"245,350",,88.00,,24.00,,3.00,,19.00,,0.00,,134.00,,"$3,797,804",,"$1,204,120",,"$202,128",,"$2,246,117",,"$7,450,169",,$23.04,,$29.28,,$1.23,,$66.55,,$30.37,,No,,,,,
Flagler Co. Public Transportation,Bunnell,FL,4R02-028,41068,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"349,064",24,DR,DO,24,"61,152",,0,,0,,"4,160",,0,,"65,312",,30.00,,0.00,,0.00,,2.00,,0.00,,32.00,,"$635,474",,$0,,$0,,"$70,325",,"$705,799",,$10.39,,,,$0.00,,$16.91,,$10.81,,No,,,,,
Johnson County SEATS,Iowa City,IA,7045,70045,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"106,621",24,DR,DO,24,"62,657",,"1,253",,0,,"5,805",,0,,"69,715",,54.00,,3.00,,0.00,,4.00,,0.00,,61.00,,"$1,397,099",,"$28,426",,$0,,"$228,077",,"$1,653,602",,$22.30,,$22.69,,$0.00,,$39.29,,$23.72,,No,,,,,
City Utilities of Springfield,Springfield,MO,7003,70003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"273,724",24,MB,DO,20,"103,146",,"16,875",,"2,275",,"11,080",,0,,"133,376",,49.80,,9.30,,1.20,,6.10,,0.00,,66.40,,"$2,440,489",,"$547,541",,"$42,906",,"$460,026",,"$3,490,962",,$23.66,,$32.45,,$0.42,,$41.52,,$26.17,,No,,,,,
Norwalk Transit System,Norwalk,CA,9022,90022,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"12,150,996",24,MB,DO,19,"99,642",,"28,027",,"3,114",,"17,865",,0,,"148,648",,69.00,,18.00,,2.00,,11.00,,0.00,,100.00,,"$3,185,514",,"$943,157",,"$42,749",,"$549,493",,"$4,720,913",,$31.97,,$33.65,,$0.43,,$30.76,,$31.76,,No,,,,,
Pueblo Transit System,Pueblo,CO,8007,80007,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"136,550",24,MB,DO,13,"55,225",,"8,728",,"1,473",Q,"5,631",,0,,"71,057",Q,39.00,,6.00,,2.00,,3.00,,0.00,,50.00,,"$1,064,217",,"$247,449",,"$128,841",Q,"$188,202",,"$1,628,709",Q,$19.27,,$28.35,,$2.33,Q,$33.42,,$22.92,Q,Yes,,,,,
County of Lebanon Transit Authority,Lebanon,PA,3095,30095,Independent Public Agency or Authority of Transit Service,Full Reporter,"77,086",24,DR,DO,12,"24,766",,"4,065",,0,,"1,656",,0,,"30,487",,14.50,,2.20,,0.00,,1.10,,0.00,,17.80,,"$374,473",,"$60,651",,$0,,"$39,810",,"$474,934",,$15.12,,$14.92,,$0.00,,$24.04,,$15.58,,No,,,,,
County of Lebanon Transit Authority,Lebanon,PA,3095,30095,Independent Public Agency or Authority of Transit Service,Full Reporter,"77,086",24,MB,DO,8,"30,068",,"6,183",,"1,733",,"6,671",,0,,"44,655",,14.44,,3.46,,0.96,,4.40,,0.00,,23.26,,"$509,697",,"$124,193",,"$46,208",,"$204,961",,"$885,059",,$16.95,,$20.09,,$1.54,,$30.72,,$19.82,,No,,,,,
County of Lebanon Transit Authority,Lebanon,PA,3095,30095,Independent Public Agency or Authority of Transit Service,Full Reporter,"77,086",24,CB,DO,4,"6,908",,"1,581",,433,,"2,321",,0,,"11,243",,3.36,,0.84,,0.24,,1.50,,0.00,,5.94,,"$142,089",,"$34,621",,"$12,881",,"$57,138",,"$246,729",,$20.57,,$21.90,,$1.86,,$24.62,,$21.95,,No,,,,,
City Utilities of Springfield,Springfield,MO,7003,70003,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"273,724",24,DR,DO,4,"12,748",,"2,086",,281,,"1,369",,0,,"16,484",,6.20,,1.10,,0.15,,0.80,,0.00,,8.25,,"$300,088",,"$67,327",,"$5,276",,"$56,566",,"$429,257",,$23.54,,$32.28,,$0.41,,$41.32,,$26.04,,No,,,,,
University of Minnesota Transit,Minneapolis,MN,5218,50515,University,Full Reporter,"2,650,890",24,DR,DO,3,"6,079",,0,,0,,"1,664",,0,,"7,743",,7.00,,0.00,,0.00,,2.00,,0.00,,9.00,,"$138,336",,$0,,$0,,"$36,581",,"$174,917",,$22.76,,,,$0.00,,$21.98,,$22.59,,No,,,,,
Southeast Area Transit,Preston,CT,1040,10040,Independent Public Agency or Authority of Transit Service,Full Reporter,"209,190",23,MB,DO,18,"87,052",,"20,995",,905,,"7,655",,245,,"116,852",,49.00,,13.50,,0.50,,6.00,,0.13,,69.13,,"$1,965,659",,"$509,373",,"$23,647",,"$156,071",,"$2,654,750",,$22.58,,$24.26,,$0.27,,$20.39,,$22.72,,No,,,,,
Shoreline Metro,Sheboygan,WI,5088,50088,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"71,313",23,MB,DO,17,"45,265",,"4,794",,"4,647",,"5,581",,0,,"60,287",,33.40,,2.80,,3.50,,3.20,,0.00,,42.90,,"$941,988",,"$123,053",,"$86,109",,"$234,181",,"$1,385,331",,$20.81,,$25.67,,$1.90,,$41.96,,$22.98,,No,,,,,
RiverCities Transit,Longview,WA,0016,00016,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"63,952",23,MB,DO,9,"41,290",,"1,703",,"1,348",,"4,270",,0,,"48,611",,22.00,,0.81,,1.00,,2.20,,0.00,,26.01,,"$937,898",,"$160,717",,"$36,515",,"$129,102",,"$1,264,232",,$22.71,,$94.37,,$0.88,,$30.23,,$26.01,,No,,,,,
Shoreline Metro,Sheboygan,WI,5088,50088,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"71,313",23,DR,DO,6,"17,689",,"2,055",,"1,991",,"2,505",,0,,"24,240",,17.00,,1.20,,1.50,,1.40,,0.00,,21.10,,"$244,094",,"$52,737",,"$36,904",,"$51,406",,"$385,141",,$13.80,,$25.66,,$2.09,,$20.52,,$15.89,,No,,,,,
RiverCities Transit,Longview,WA,0016,00016,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"63,952",23,VP,DO,1,0,,5,,0,,81,,0,,86,,0.00,,0.01,,0.00,,0.03,,0.00,,0.04,,$0,,$605,,$0,,"$2,100",,"$2,705",,,,$121.00,,,,$25.93,,$31.45,,No,,,,,
Ulster County Area Transit,Kingston,NY,2178,20178,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"423,566",22,MB,DO,18,"71,028",,"11,784",,"1,385",,"10,558",,652,,"95,407",,47.00,,6.50,,0.90,,5.25,,0.35,,60.00,,"$1,376,280",,"$274,042",,"$33,623",,"$306,078",,"$1,990,023",,$19.38,,$23.26,,$0.47,,$28.99,,$20.86,,No,,,,,
Cache Valley Transit District,Logan,UT,8028,80028,Independent Public Agency or Authority of Transit Service,Full Reporter,"94,983",22,MB,DO,17,"80,735",,"11,021",Q,"1,511",,"11,784",Q,123,,"105,174",Q,69.70,,9.84,,0.82,,18.86,,0.07,,99.29,,"$1,233,508",,"$237,105",Q,"$35,208",,"$382,611",Q,"$1,888,432",Q,$15.28,,$21.51,Q,$0.44,,$32.47,Q,$17.96,Q,Yes,,,,,
Huntington Area Rapid Transit,Huntington Station,NY,2071,20071,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"18,351,295",22,DR,DO,14,"26,926",,"4,012",,746,,"1,846",,0,,"33,530",,16.84,,2.45,,0.57,,1.13,,0.00,,20.99,,"$845,033",,"$156,675",,"$24,840",,"$96,241",,"$1,122,789",,$31.38,,$39.05,,$0.92,,$52.13,,$33.49,,No,,,,,
Huntington Area Rapid Transit,Huntington Station,NY,2071,20071,"City, County or Local Government Unit or Department of Transportation",Full Reporter,"18,351,295",22,MB,DO,8,"37,394",,"3,609",,859,,"1,918",,0,,"43,780",,21.67,,2.26,,0.69,,1.17,,0.00,,25.79,,"$1,215,048",,"$143,659",,"$28,257",,"$98,864",,"$1,485,828",,$32.49,,$39.81,,$0.76,,$51.55,,$33.94,,No,,,,,
Cache Valley Transit District,Logan,UT,8028,80028,Independent Public Agency or Authority of Transit Service,Full Reporter,"94,983",22,DR,DO,5,"17,721",,"2,418",Q,331,,"2,586",Q,27,,"23,083",Q,15.30,,2.16,,0.18,,4.14,,0.02,,21.80,,"$270,770",,"$52,047",Q,"$7,728",,"$83,988",Q,"$414,533",Q,$15.28,,$21.52,Q,$0.44,,$32.48,Q,$17.96,Q,Yes,,,,,
