Last Report Year,AgencyID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,70009,7009,Davenport Public Transit(CITIBUS),Active,Reduced Reporter,Davenport,IA,2010,"Davenport, IA-IL",134,138,"280,051",Existing 2017,MB,DO,Operating,"48,234","48,765","48,893","48,965","49,006","52,688","52,509","52,457","52,505","52,911","52,504","51,739","50,204","52,508","53,354","55,590","55,673","56,178","56,683","56,712","55,323","55,129","54,546","56,822","56,624","56,822","49,047"
2017,70009,7009,Davenport Public Transit(CITIBUS),Active,Reduced Reporter,Davenport,IA,2010,"Davenport, IA-IL",134,138,"280,051",Existing 2017,MB,PT,Separate,,,,,,,,,,,,,,,,,,,,,,452,,0,,0,0
2017,70010,7010,Des Moines Area Regional Transit Authority(DART),Active,Full Reporter,Des Moines,IA,2010,"Des Moines, IA",85,201,"450,070",Existing 2017,DR,DO,Operating,"35,768","23,044","21,779","20,091","21,420","23,181","22,098","25,600","39,892","44,892","48,388","50,463","50,539","48,155","49,969","54,307","57,707","64,194","63,330","66,126","65,820","62,863","50,065","49,065","49,406","44,722","43,691"
2017,70010,7010,Des Moines Area Regional Transit Authority(DART),Active,Full Reporter,Des Moines,IA,2010,"Des Moines, IA",85,201,"450,070",Existing 2017,DR,PT,Discontinued,,"4,160","1,785","1,012","1,228","1,355","1,411","1,336","1,250","1,293",,,,,"5,541","5,449","4,581","3,498","4,667",,0,0,,0,,,
2017,70010,7010,Des Moines Area Regional Transit Authority(DART),Active,Full Reporter,Des Moines,IA,2010,"Des Moines, IA",85,201,"450,070",Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,"6,097","4,299","2,693","2,875","3,940","3,460","3,839","3,395"
2017,70010,7010,Des Moines Area Regional Transit Authority(DART),Active,Full Reporter,Des Moines,IA,2010,"Des Moines, IA",85,201,"450,070",Existing 2017,MB,DO,Operating,"117,384","123,680","112,105","114,915","114,930","115,336","125,362","112,402","103,444","144,898","147,584","149,202","158,571","159,025","156,595","155,832","156,778","173,544","184,626","178,349","163,935","164,030","184,698","207,062","214,663","215,704","216,759"
2017,70010,7010,Des Moines Area Regional Transit Authority(DART),Active,Full Reporter,Des Moines,IA,2010,"Des Moines, IA",85,201,"450,070",Existing 2017,MB,PT,Discontinued,260,138,255,"2,040",147,762,703,129,,,,,,,,,,,,,0,0,,0,,,
2017,70010,7010,Des Moines Area Regional Transit Authority(DART),Active,Full Reporter,Des Moines,IA,2010,"Des Moines, IA",85,201,"450,070",Existing 2017,VP,DO,Operating,,,,,,"6,327","18,288","23,970","24,225","25,856","27,940","30,988","27,625","23,915","31,190","35,034","38,994","43,006","48,442","50,854","47,742","48,958","47,240","47,092","40,218","37,908","36,943"
2017,70011,7011,City of Dubuque(The Jule),Active,Reduced Reporter,Dubuque,IA,2010,"Dubuque, IA-IL",409,34,"67,818",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,"21,660","19,772","25,317","23,086","18,627","18,652","18,884","19,920","20,588","21,203","27,250","27,982","26,897","26,246"
2017,70011,7011,City of Dubuque(The Jule),Active,Reduced Reporter,Dubuque,IA,2010,"Dubuque, IA-IL",409,34,"67,818",Existing 2017,DR,PT,Discontinued,"3,542","3,542","3,289","3,680","4,301","6,041","5,922","10,824","11,433","12,047","12,968","14,236","15,379",,,,,,,,0,0,,0,,,
2017,70011,7011,City of Dubuque(The Jule),Active,Reduced Reporter,Dubuque,IA,2010,"Dubuque, IA-IL",409,34,"67,818",Existing 2017,MB,DO,Operating,"37,310","33,080","25,176","25,147","25,245","24,993","24,520","24,436","24,233","23,874","23,208","22,279","23,397","23,136","23,105","24,122","24,554","23,646","27,342","27,664","24,258","27,590","31,070","35,677","39,263","35,340","34,814"
2017,70012,7012,Sioux City Transit System(SCTS),Active,Full Reporter,Sioux City,IA,2010,"Sioux City, IA-NE-SD",292,54,"106,494",Existing 2017,DR,PT,Operating,"11,252","8,116","15,916","12,330","5,124","7,028","7,490","7,390","8,444",,"14,092","10,732","9,190","14,087","16,520","16,189","13,400","13,307","12,551","12,521","16,549","21,413","13,750","12,375","12,857","12,276","12,488"
2017,70012,7012,Sioux City Transit System(SCTS),Active,Full Reporter,Sioux City,IA,2010,"Sioux City, IA-NE-SD",292,54,"106,494",Existing 2017,MB,DO,Operating,"51,972","49,198","47,728","47,625","46,596","45,625","48,666","49,404","48,914",,"45,958","56,634","56,443","38,610","40,224","36,258","38,779","40,137","45,411","47,876","48,728","44,562","44,904","44,918","44,807","44,751","44,585"
2017,70013,7013,Metropolitan Transit Authority of Black Hawk County(MET Transit),Active,Reduced Reporter,Waterloo,IA,2010,"Waterloo, IA",278,62,"113,418",Existing 2017,DR,DO,Operating,,,,,,,"22,507","17,827","13,857","14,958","15,877","15,422","16,492","20,376","19,858","18,307","17,758","23,652","25,946","26,360","26,237","26,173","24,674","25,524","25,937","22,880","22,049"
2017,70013,7013,Metropolitan Transit Authority of Black Hawk County(MET Transit),Active,Reduced Reporter,Waterloo,IA,2010,"Waterloo, IA",278,62,"113,418",Existing 2017,DR,PT,Discontinued,"26,232","30,655","30,807","29,858","24,856",,"4,897","4,695","7,108","6,854","8,788","7,697","6,942","8,642","7,083","4,503","4,775","5,002","4,258","4,769","4,813","4,278",,0,,,
2017,70013,7013,Metropolitan Transit Authority of Black Hawk County(MET Transit),Active,Reduced Reporter,Waterloo,IA,2010,"Waterloo, IA",278,62,"113,418",Existing 2017,MB,DO,Operating,"33,000","36,087","33,083","35,032","34,527",,"29,942","29,392","29,886","29,787","30,812","31,507","31,098","31,997","33,314","35,004","32,119","37,974","35,208","37,673","36,958","36,978","36,728","32,692","32,096","35,198","36,145"
2017,70014,7014,Topeka Metropolitan Transit Authority(TMTA),Active,Full Reporter,Topeka,KS,2010,"Topeka, KS",217,80,"150,003",Existing 2017,DR,DO,Operating,"4,769","5,198","8,088","9,138","9,903","10,383","11,390","13,473","15,145","18,195","18,514","19,895","21,029","21,009","19,814","18,349","19,672","22,405","23,012","25,090","25,728","24,853","19,548","17,150","16,552","14,032","12,233"
2017,70014,7014,Topeka Metropolitan Transit Authority(TMTA),Active,Full Reporter,Topeka,KS,2010,"Topeka, KS",217,80,"150,003",Existing 2017,DR,PT,Discontinued,,8,730,"1,742","1,634","1,990","2,800","4,137","7,757","7,982","8,274","12,000","11,378","12,222","13,287","15,316","9,546","8,186","8,419","6,554",0,0,,0,,,
2017,70014,7014,Topeka Metropolitan Transit Authority(TMTA),Active,Full Reporter,Topeka,KS,2010,"Topeka, KS",217,80,"150,003",Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,"6,210","4,072","4,384","5,716","4,391","5,868","6,604"
2017,70014,7014,Topeka Metropolitan Transit Authority(TMTA),Active,Full Reporter,Topeka,KS,2010,"Topeka, KS",217,80,"150,003",Existing 2017,MB,DO,Operating,"56,052","56,452","56,351","56,450","56,252","56,153","56,052","56,252","57,375","55,697","53,737","53,436","54,030","53,372","56,216","62,832","69,256","65,212","67,604","62,643","59,215","54,378","54,079","54,294","54,382","55,616","60,116"
2017,70015,7015,Wichita Transit(WT),Active,Full Reporter,Wichita,KS,2010,"Wichita, KS",83,215,"472,870",Existing 2017,DR,DO,Operating,,,,"2,528","16,965","22,321","26,934","41,044","40,545","44,198","42,717","45,449","34,824","34,213","33,095","31,109","33,320","38,950","35,834","41,311","38,332","29,893","29,185","26,035","28,009","29,086","29,347"
2017,70015,7015,Wichita Transit(WT),Active,Full Reporter,Wichita,KS,2010,"Wichita, KS",83,215,"472,870",Existing 2017,DR,PT,Discontinued,"15,716","15,671","18,478","27,864","10,879","15,810","15,748","37,592","40,606","44,880","72,980","78,013","58,013","66,684","68,017","68,317","66,252","73,682","77,366","159,495","158,983","40,312","42,696","23,620","18,795","17,033",
2017,70015,7015,Wichita Transit(WT),Active,Full Reporter,Wichita,KS,2010,"Wichita, KS",83,215,"472,870",Existing 2017,MB,DO,Operating,"132,473","123,305","122,932","123,475","124,928","115,485","89,734","94,188","94,392","102,348","107,538","108,623","106,035","96,511","95,616","95,616","98,842","103,994","103,786","108,916","92,122","100,629","98,876","107,696","111,056","116,116","116,316"
2017,70015,7015,Wichita Transit(WT),Active,Full Reporter,Wichita,KS,2010,"Wichita, KS",83,215,"472,870",Existing 2017,VP,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,639,314
2017,70016,7016,City of Columbia(COMO),Active,Full Reporter,Columbia,MO,2010,"Columbia, MO",255,62,"124,748",Existing 2017,DR,DO,Operating,,,,,"7,233","9,724","12,567","13,326","13,132","12,874","13,180","13,175","13,376","13,426","13,363","12,868","14,768","12,458","12,862","16,716","18,780","21,167","21,871","19,851","21,636","22,860","21,416"
2017,70016,7016,City of Columbia(COMO),Active,Full Reporter,Columbia,MO,2010,"Columbia, MO",255,62,"124,748",Existing 2017,MB,DO,Operating,"18,290","18,301","19,630","40,682","30,725","27,847","27,956","27,817","32,448","31,776","31,776","31,522","31,776","32,450","32,271","33,254","66,154","63,926","64,648","67,561","65,456","65,691","70,325","80,969","78,364","80,249","81,298"
2017,70018,7018,Iowa City Transit(ICT),Active,Full Reporter,Iowa City,IA,2010,"Iowa City, IA",290,46,"106,621",Existing 2017,DR,PT,Separate,"18,670","15,992","16,081","17,044","20,942","21,706","16,959","16,785","15,620","15,763","14,914","20,009","17,496","16,208","17,332","17,356","19,007","24,878","24,982",,0,0,0,0,,0,0
2017,70018,7018,Iowa City Transit(ICT),Active,Full Reporter,Iowa City,IA,2010,"Iowa City, IA",290,46,"106,621",Existing 2017,MB,DO,Operating,"43,843","48,850","49,840","49,789","50,444","50,410","48,949","46,016","45,827","45,716","44,995","45,292","46,075","46,327","48,038","48,563","51,932","53,860","55,140","56,352","56,725","56,522","54,536","54,188","53,845","54,403","54,636"
2017,70019,7019,University of Iowa(CAMBUS),Active,Full Reporter,Iowa City,IA,2010,"Iowa City, IA",290,46,"106,621",Existing 2017,DR,DO,Operating,"8,922","8,821","9,621","9,460","9,282","9,537","9,403","9,304","9,360","9,506","10,070","9,392","9,812","9,757","9,812","9,243","9,538","9,630","9,728","9,722","9,659","9,660","9,638","9,706","9,850","9,999","9,902"
2017,70019,7019,University of Iowa(CAMBUS),Active,Full Reporter,Iowa City,IA,2010,"Iowa City, IA",290,46,"106,621",Existing 2017,MB,DO,Operating,"45,427","48,297","48,613","47,896","50,360","51,578","51,564","52,019","55,110","56,490","59,112","58,479","61,488","62,734","63,433","63,730","64,944","64,946","69,294","71,055","72,968","72,795","73,421","74,930","68,682","72,421","70,975"
2003,70020,7020,City of East Dubuque,Inactive,Reduced Reporter,East Dubuque,IL,2000,"Dubuque, IA-IL",357,30,"65,251",Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70030,7030,Coralville Transit System(CTS),Active,Full Reporter,Coralville,IA,2010,"Iowa City, IA",290,46,"106,621",Existing 2017,DR,PT,Separate,"2,733","3,049","3,069","3,133",,,,,,,,,,,"3,644","3,709","4,246","5,106","5,829",,0,0,0,0,,0,0
2017,70030,7030,Coralville Transit System(CTS),Active,Full Reporter,Coralville,IA,2010,"Iowa City, IA",290,46,"106,621",Existing 2017,MB,DO,Operating,"12,262","11,178","11,373","11,577",,,,,,,,,,,"13,808","13,967","14,142","14,232","15,333","15,513","15,571","15,651","15,532","15,354","15,424","16,551","16,462"
2017,70032,7032,St. Joseph Transit(The Ride),Active,Reduced Reporter,St. Joseph,MO,2010,"St. Joseph, MO-KS",354,42,"81,176",Existing 2017,DR,DO,Discontinued,,,,,,"1,128","12,280","37,689","37,714","38,226","18,168",,,,,,,,,,0,0,,0,,,
2017,70032,7032,St. Joseph Transit(The Ride),Active,Reduced Reporter,St. Joseph,MO,2010,"St. Joseph, MO-KS",354,42,"81,176",Existing 2017,DR,PT,Discontinued,"3,825","4,004","4,440","4,470","5,406","5,668",,,,,,,,,,,,,,,0,0,,0,,,
2017,70032,7032,St. Joseph Transit(The Ride),Active,Reduced Reporter,St. Joseph,MO,2010,"St. Joseph, MO-KS",354,42,"81,176",Existing 2017,MB,DO,Operating,"40,564","36,948","34,290","34,520","30,013","35,367","29,165","23,525","23,539","23,539","45,792","61,984","70,112","66,316","66,778","70,272","69,762","69,752","69,404","75,104","76,480","76,392","70,479","65,309","63,550","63,699","63,616"
2017,70035,7035,"Johnson County Kansas, aka: Johnson County Transit(The JO)",Active,Full Reporter,Olathe,KS,2010,"Kansas City, MO-KS",31,678,"1,519,417",Existing 2017,CB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,"12,407","12,352","13,061","13,238","14,397"
2017,70035,7035,"Johnson County Kansas, aka: Johnson County Transit(The JO)",Active,Full Reporter,Olathe,KS,2010,"Kansas City, MO-KS",31,678,"1,519,417",Existing 2017,DR,PT,Operating,"23,368","30,600","35,560","35,052","36,576","42,330","43,942","39,370","39,936","41,565","39,525","36,884","37,740","37,995","38,851","40,150","40,965","40,829","40,556","40,556","40,129","38,718","34,091","17,121","16,592","18,866","19,897"
2017,70035,7035,"Johnson County Kansas, aka: Johnson County Transit(The JO)",Active,Full Reporter,Olathe,KS,2010,"Kansas City, MO-KS",31,678,"1,519,417",Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,292,"2,487","10,772","10,884","13,138","16,055"
2017,70035,7035,"Johnson County Kansas, aka: Johnson County Transit(The JO)",Active,Full Reporter,Olathe,KS,2010,"Kansas City, MO-KS",31,678,"1,519,417",Existing 2017,MB,PT,Operating,"27,795","26,471","21,336","22,352","24,130","28,365","29,374","28,088","30,348","38,763","39,236","35,549","38,906","38,414","38,815","39,301","50,019","51,904","54,736","54,736","64,545","61,054","40,683","39,734","40,762","43,260","46,599"
2007,70036,7036,Missouri State University(SMSU),Inactive,Full Reporter,Springfield,MO,2000,"Springfield, MO",140,114,"215,004",Pre 2017,MB,PT,Discontinued,,,,,,"26,138","27,416","28,089","21,994","20,745","19,696","20,261","20,261","21,886","21,796","21,566",,,,,,,,,,,
2011,70037,7037,City of Liberty(Liberty Access),Inactive,Reduced Reporter,Liberty,MO,2010,"Kansas City, MO-KS",31,678,"1,519,417",Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,"2,544",,,,,,
2010,70038,7038,City of Olathe,Inactive,Reduced Reporter,Olathe,KS,2000,"Kansas City, MO-KS",29,584,"1,361,744",Pre 2017,DR,PT,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,70040,7040,City of Joplin Metro Area Public(MAPS),Active,Reduced Reporter,Joplin,MO,2010,"Joplin, MO",347,64,"82,775",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,"30,784","29,616","16,920","15,932","15,952","15,952","15,952"
2017,70040,7040,City of Joplin Metro Area Public(MAPS),Active,Reduced Reporter,Joplin,MO,2010,"Joplin, MO",347,64,"82,775",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,"11,326","9,408","9,408","9,408","9,408"
2017,70041,7041,Ames Transit Agency dba CyRide,Active,Full Reporter,Ames,IA,2010,"Ames, IA",445,23,"60,438",Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,"7,039","2,074",,,,,"2,945","2,678","2,554","2,491","2,673","3,100","3,461","4,024",,
2017,70041,7041,Ames Transit Agency dba CyRide,Active,Full Reporter,Ames,IA,2010,"Ames, IA",445,23,"60,438",Existing 2017,DR,PT,Operating,,,,,,,,,,,,,"3,232","5,096","3,163","2,932","3,286",,,,0,0,,0,,"3,923","3,447"
2017,70041,7041,Ames Transit Agency dba CyRide,Active,Full Reporter,Ames,IA,2010,"Ames, IA",445,23,"60,438",Existing 2017,MB,DO,Operating,,,,,,,,,,,,"82,451","95,860","99,323","94,723","95,258","99,823","102,757","103,770","107,704","110,364","110,900","111,110","115,976","122,605","127,622","126,732"
2017,70041,7041,Ames Transit Agency dba CyRide,Active,Full Reporter,Ames,IA,2010,"Ames, IA",445,23,"60,438",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,264,,,,104,148,140,133,135,108,101,75,70,95
2017,70043,7043,City of Jefferson(JeffTran),Active,Reduced Reporter,Jefferson City,MO,2010,"Jefferson City, MO",452,40,"58,533",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,"12,096","13,418","14,201","13,558","12,689","13,597","14,153","14,447","14,963","15,875","15,151","14,724","15,888"
2017,70043,7043,City of Jefferson(JeffTran),Active,Reduced Reporter,Jefferson City,MO,2010,"Jefferson City, MO",452,40,"58,533",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,"24,387","24,414","24,545","25,311","22,860","17,781","16,922","18,079","17,164","17,220","17,160","16,619","17,210"
2017,70044,,University of Kansas Parking & Transit(KUPT),Active,Full Reporter,Lawrence,KS,2010,"Lawrence, KS",332,30,"88,053",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,"7,623","7,989","10,619","5,061",,,,,,"22,236","43,341"
2017,70045,7045,Johnson County SEATS(SEATS),Active,Full Reporter,Iowa City,IA,2010,"Iowa City, IA",290,46,"106,621",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,0,,"34,175","37,667","40,569","40,557","39,169","43,377","46,716","47,913"
2017,70045,7045,Johnson County SEATS(SEATS),Active,Full Reporter,Iowa City,IA,2010,"Iowa City, IA",290,46,"106,621",New in 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,567
2017,70046,7046,City of Independence(IndeBus),Active,Reduced Reporter,Independence,MO,2010,"Kansas City, MO-KS",31,678,"1,519,417",Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,"7,718","7,735","7,568","8,284","8,947","10,074","10,601"
2017,70046,7046,City of Independence(IndeBus),Active,Reduced Reporter,Independence,MO,2010,"Kansas City, MO-KS",31,678,"1,519,417",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,"11,071","19,381","16,772","16,959","16,846","16,837"
2017,70047,7047,Unified Government Transit Department(UGT),Active,Reduced Reporter,Kansas City,KS,2010,"Kansas City, MO-KS",31,678,"1,519,417",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,0,"16,814","5,080","18,773","19,160","22,247","16,156","17,967"
2017,70047,7047,Unified Government Transit Department(UGT),Active,Reduced Reporter,Kansas City,KS,2010,"Kansas City, MO-KS",31,678,"1,519,417",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,0,"19,150","12,250","19,150","14,765","18,629","14,927","19,702"
2017,70048,7048,City of Lawrence,Active,Full Reporter,Lawrence,KS,2010,"Lawrence, KS",332,30,"88,053",Existing 2017,DR,PT,Operating,,,,,,,,,,,"18,078","19,272","19,823","21,475","21,758","22,736","23,875","22,544","22,545","23,044","24,567","24,775","29,390","35,974","37,419","40,943","40,779"
2017,70048,7048,City of Lawrence,Active,Full Reporter,Lawrence,KS,2010,"Lawrence, KS",332,30,"88,053",Existing 2017,MB,PT,Operating,,,,,,,,,,,"42,024","42,105","42,138","42,667","42,962","42,786","42,822","42,968","45,128","88,088","84,440","86,840","89,050","90,514","95,827","62,668","69,783"
2017,70049,7049,River Bend Transit(RBT),Active,Full Reporter,Davenport,IA,2010,"Davenport, IA-IL",134,138,"280,051",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,"55,829","67,776","71,173","55,581","42,392","53,004","39,484","29,000","25,921","28,596","35,061"
2017,70049,7049,River Bend Transit(RBT),Active,Full Reporter,Davenport,IA,2010,"Davenport, IA-IL",134,138,"280,051",Existing 2017,DR,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,"12,005","11,995","16,045","15,316","16,145"
2017,70049,7049,River Bend Transit(RBT),Active,Full Reporter,Davenport,IA,2010,"Davenport, IA-IL",134,138,"280,051",Existing 2017,MB,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,"1,878","1,899","1,784","1,819","1,839"
2017,70050,7050,Southeast Missouri State University(noacronym),Active,Reduced Reporter,Cape Girardeau,MO,2010,"Cape Girardeau, MO-IL",478,35,"52,900",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,"10,629","17,923","16,326",,,"18,591","14,408","10,431","11,067","9,309","9,821"
2017,70050,7050,Southeast Missouri State University(noacronym),Active,Reduced Reporter,Cape Girardeau,MO,2010,"Cape Girardeau, MO-IL",478,35,"52,900",Existing 2017,OT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,"19,013","17,919",,,,,,
2017,70051,7051,Cape Girardeau County Transit Authority(CTA),Active,Reduced Reporter,Cape Girardeau,MO,2010,"Cape Girardeau, MO-IL",478,35,"52,900",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,"80,840","76,997","158,951","81,559","71,387","57,020","56,667","60,252","58,682","53,597"
2017,70051,7051,Cape Girardeau County Transit Authority(CTA),Active,Reduced Reporter,Cape Girardeau,MO,2010,"Cape Girardeau, MO-IL",478,35,"52,900",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,"73,835",,"13,104",,,,"8,329","8,840","8,533","8,661","8,647"
2017,70051,7051,Cape Girardeau County Transit Authority(CTA),Active,Reduced Reporter,Cape Girardeau,MO,2010,"Cape Girardeau, MO-IL",478,35,"52,900",Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,"1,620","3,650","3,489","3,632","3,776"
2017,70052,7052,Senior Citizen Industries,Active,Reduced Reporter,Grand Island,NE,2010,"Grand Island, NE",496,28,"50,440",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,"14,521","14,413","13,626","14,590","14,635","15,648"
2017,70053,7053,Flint Hills Area Transportation (aTa Bus),Active,Reduced Reporter,Manhattan,KS,2010,"Manhattan, KS",469,21,"54,622",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,"17,854","16,100","16,723","18,010","18,085","13,750"
2017,70053,7053,Flint Hills Area Transportation (aTa Bus),Active,Reduced Reporter,Manhattan,KS,2010,"Manhattan, KS",469,21,"54,622",Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,"17,300","21,050","22,283","26,703","35,681"
2017,70054,7054,Sedgwick County Transportation - Dept. on Aging(SCT),Active,Rural Reporter,Wichita,KS,2010,"Wichita, KS",83,215,"472,870",Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,"2,082","1,137","1,001","1,369","3,054"
