Last Report Year,AgencyID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,Primary UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2010,,2R02-027,Hudson Department of Public Works,Inactive,Rural Reporter,,NY,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$293,370 ","$297,555 ","$289,082 ","$174,483 ",,,,,,,
2011,,2R02-033,Ground Force One,Inactive,Rural Reporter,,NY,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$112,500 ","$740,017 ","$105,030 ","$153,469 ","$115,149 ",,,,,,
2012,,2R02-036,Coxsackie Transport,Inactive,Rural Reporter,,NY,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$284,000 ","$255,614 ","$447,546 ","$506,224 ","$659,239 ","$494,177 ",,,,,
2012,,2R02-045,Town of Keene,Inactive,Rural Reporter,,NY,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$14,037 ","$13,674 ","$17,602 ","$17,463 ","$26,618 ","$27,129 ",,,,,
2011,,2R02-047,Town of Warwick,Inactive,Rural Reporter,,NY,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$228,350 ","$646,626 ","$686,569 ","$596,925 ","$765,439 ",,,,,,
2007,,2R02-054,Tioga Transport Inc,Inactive,Rural Reporter,,NY,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$1,153,221 ",,,,,,,,,,
2007,,3R03-016,Maryland Rural Development Corporation,Inactive,Rural Reporter,,MD,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$57,019 ",,,,,,,,,,
2007,,3R03-017,"Sojourner-Douglass College, Inc.",Inactive,Rural Reporter,,MD,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$713,989 ",,,,,,,,,,
2007,,3R03-022,Somerset County Commission on Aging,Inactive,Rural Reporter,,MD,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$161,030 ",,,,,,,,,,
2007,,3R03-025,Anne Arundel County DOA,Inactive,Rural Reporter,,MD,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$245,447 ",,,,,,,,,,
2007,,3R03-029,"Bayside Community Network, Inc.",Inactive,Rural Reporter,,MD,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$44,515 ",,,,,,,,,,
2007,,3R03-031,Baltimore City Commission on Aging,Inactive,Rural Reporter,,MD,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$505,780 ",,,,,,,,,,
2010,,3R03-037,"Montgomery County, Maryland",Inactive,Rural Reporter,,MD,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$2,643,018 ",,,,,,,
2010,,3R03-039,"Prince George's County, Maryland",Inactive,Rural Reporter,,MD,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$3,664,263 ",,,,,,,
2011,,3R03-040,"Howard County, Maryland",Inactive,Rural Reporter,,MD,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$10,328,653 ","$12,621,699 ",,,,,,
2012,,3R04-016,Monroe Township Board of Supervisors,Inactive,Rural Reporter,,PA,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$256,446 ","$257,413 ","$205,240 ","$184,700 ","$171,386 ","$204,563 ",,,,,
2009,,3R04-021,Capitol Bus Co.,Inactive,Rural Reporter,,PA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,"$369,327 ",$0 ,,,,,,,,
2010,,3R04-022,"Carl R. Bieber, Inc.",Inactive,Rural Reporter,,PA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,"$146,457 ",$0 ,"$946,497 ",,,,,,,
2010,,3R04-024,Fullington Auto Bus Co,Inactive,Rural Reporter,,PA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,"$622,613 ",$0 ,"$1,021,406 ",,,,,,,
2010,,3R04-025,Susquehanna Transit Company,Inactive,Rural Reporter,,PA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,"$437,851 ",$0 ,"$309,767 ",,,,,,,
2011,,3R04-027,Adams County Transit Authority,Inactive,Rural Reporter,,PA,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$484,431 ","$2,107,655 ",,,,,,
2013,,3R04-028,Washington County Transit Authority,Inactive,Rural Reporter,,PA,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$6,961,049 ","$5,916,252 ","$5,552,399 ","$6,065,672 ",,,,
2010,,3R06-008,Bay Transit Colonial Beach,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,"$130,558 ","$112,383 ","$137,603 ",,,,,,,
2007,,3R06-009,FRED Transit - Caroline County,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$168,841 ",,,,,,,,,,
2007,,3R06-010,FRED Transit - King George County,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$253,273 ",,,,,,,,,,
2007,,3R06-014,Piedmont Area Transit,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$179,364 ",,,,,,,,,,
2007,,3R06-019,Town and County Transit,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$92,030 ",,,,,,,,,,
2009,,3R06-022,Virginia Regional Transit - Town of Culpeper,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$1,399,855 ","$1,269,929 ","$1,858,161 ",,,,,,,,
2009,,3R06-023,Virginia Regional Transit - Town of Orange,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$265,192 ","$353,677 ","$231,663 ",,,,,,,,
2009,,3R06-024,Virginia Regional Transit - Culpeper County,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$103,160 ","$651,754 ","$112,220 ",,,,,,,,
2009,,3R06-026,Virginia Regional Transit - Town of Front Royal,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$155,362 ","$247,490 ","$147,533 ",,,,,,,,
2009,,3R06-027,Virginia Regional Transit - Page County,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$94,227 ","$104,999 ","$107,720 ",,,,,,,,
2009,,3R06-028,Virginia Regional Transit - Fauquier/Warrenton,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$254,456 ","$423,925 ","$329,663 ",,,,,,,,
2009,,3R06-029,Virginia Regional Transit - Shenandoah Blue Ridge,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$354,983 ","$400,973 ","$360,190 ",,,,,,,,
2009,,3R06-030,Virginia Regional Transit - Clark County,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$112,871 ","$61,993 ","$55,901 ",,,,,,,,
2009,,3R06-031,Virginia Regional Transit - CATS,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$963,652 ","$1,330,491 ","$625,681 ",,,,,,,,
2009,,3R06-034,Virginia Regional Transit - Loudoun District,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$5,396,745 ","$5,486,496 ","$4,100,999 ",,,,,,,,
2009,,3R06-035,Virginia Regional Transit - Town of Purcellville,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$81,679 ","$219,614 ","$218,230 ",,,,,,,,
2009,,3R06-039,Virginia Regional Transit - City of Staunton,Inactive,Rural Reporter,,VA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$397,280 ","$363,370 ","$314,026 ",,,,,,,,
2011,,4R01-006,E. Ala. Regional Planning &Development Commission,Inactive,Rural Reporter,,AL,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,"$1,064,580 ","$731,372 ","$638,297 ","$1,485,632 ",,,,,,
2013,,4R01-014,West Alabama Public Transportation,Inactive,Rural Reporter,,AL,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$1,760,919 ","$2,464,972 ","$1,639,127 ","$2,034,081 ","$2,903,654 ","$3,081,843 ","$2,763,044 ",,,,
2007,,4R02-010,St. Johns Council on Aging,Inactive,Rural Reporter,,FL,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$2,475,572 ",,,,,,,,,,
2007,,4R02-029,Lake County Board of County Commissioners,Inactive,Rural Reporter,,FL,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$6,135,121 ",,,,,,,,,,
2007,,4R02-030,Marion County Senior Services,Inactive,Rural Reporter,,FL,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$5,015,894 ",,,,,,,,,,
2010,,4R02-034,Guidance Clinic of the Middle Keys,Inactive,Rural Reporter,,FL,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,"$1,037,175 ","$939,802 ","$1,039,307 ",,,,,,,
2009,,4R03-002,Unified Gov't of Athens /Clarke Co.Transit System,Inactive,Rural Reporter,,GA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$113,790 ","$181,200 ","$199,160 ",,,,,,,,
2008,,4R03-007,Hall Area Transit,Inactive,Rural Reporter,,GA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,"$564,676 ",,,,,,,,,
2011,,4R03-029,Augusta Richmond County Commission Transit,Inactive,Rural Reporter,,GA,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$194,740 ","$274,820 ","$232,292 ","$427,237 ","$313,243 ",,,,,,
2012,,4R03-037,City of Unadilla,Inactive,Rural Reporter,,GA,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$51,303 ","$69,053 ","$123,193 ","$97,804 ","$24,928 ","$16,378 ",,,,,
2012,,4R03-038,City of Vienna,Inactive,Rural Reporter,,GA,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$152,750 ","$245,887 ","$302,504 ","$381,974 ","$302,351 ","$415,327 ",,,,,
2008,,4R03-052,Clay County Transit,Inactive,Rural Reporter,,GA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$118,039 ","$147,398 ",,,,,,,,,
2012,,4R03-062,Quitman County Transit,Inactive,Rural Reporter,,GA,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$173,716 ","$232,967 ","$324,631 ","$448,657 ","$423,606 ","$378,165 ",,,,,
2009,,4R03-067,Bryan County Transit,Inactive,Rural Reporter,,GA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$357,269 ","$243,101 ","$217,796 ",,,,,,,,
2009,,4R03-068,Camden County Transit,Inactive,Rural Reporter,,GA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$237,650 ","$266,998 ","$309,798 ",,,,,,,,
2009,,4R03-069,Long County Transit,Inactive,Rural Reporter,,GA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$216,036 ","$155,673 ","$205,287 ",,,,,,,,
2011,,4R03-072,Tattnall County Transit,Inactive,Rural Reporter,,GA,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$195,474 ","$211,627 ","$253,627 ","$309,357 ","$244,026 ",,,,,,
2011,,4R03-079,Cherokee County Transit,Inactive,Rural Reporter,,GA,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,"$508,002 ","$643,113 ","$807,876 ","$826,102 ",,,,,,
2009,,4R03-088,Polk County,Inactive,Rural Reporter,,GA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$491,575 ","$203,973 ","$287,787 ",,,,,,,,
2009,,4R03-102,City of Americus,Inactive,Rural Reporter,,GA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,"$179,527 ","$260,956 ",,,,,,,,
2011,,4R03-107,Hall County,Inactive,Rural Reporter,,GA,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$527,395 ","$501,214 ",,,,,,
2011,,4R04-017,"Northern KY Transit, Inc.",Inactive,Rural Reporter,,KY,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$428,001 ","$449,767 ","$421,709 ","$497,697 ","$411,820 ",,,,,,
2010,,4R04-021,Transit Authority of Central Kentucky,Inactive,Rural Reporter,,KY,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$3,276,482 ","$3,464,068 ","$1,815,064 ","$2,055,470 ",,,,,,,
2008,,4R04-029,City of Bowling Green,Inactive,Rural Reporter,,KY,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$456,233 ","$699,423 ",,,,,,,,,
2007,,4R05-007,"Lift, Inc.",Inactive,Rural Reporter,,MS,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$89,015 ",,,,,,,,,,
2007,,4R05-008,Madison County Human Resource Agency,Inactive,Rural Reporter,,MS,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$149,722 ",,,,,,,,,,
2013,,4R05-009,Mallory Community Health Center,Inactive,Rural Reporter,,MS,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$333,838 ","$592,266 ","$520,039 ","$597,815 ","$767,390 ","$659,680 ","$593,299 ",,,,
2012,,4R05-010,Meridian Transportation Commission,Inactive,Rural Reporter,,MS,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$219,149 ","$500,913 ","$443,848 ","$372,144 ","$341,311 ","$240,202 ",,,,,
2007,,4R05-012,Mississippi State University,Inactive,Rural Reporter,,MS,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$372,016 ",,,,,,,,,,
2007,,4R05-017,City of Vicksburg,Inactive,Rural Reporter,,MS,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$365,219 ",,,,,,,,,,
2011,,4R06-052,Davidson County Transportation,Inactive,Rural Reporter,,NC,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,"$1,115,019 ","$992,201 ","$1,068,375 ",,,,,,
2007,,4R06-053,Alexander County,Inactive,Rural Reporter,,NC,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$313,899 ",,,,,,,,,,
2012,,4R06-056,Rowan County,Inactive,Rural Reporter,,NC,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$1,122,983 ","$1,191,469 ","$1,078,486 ","$1,275,098 ","$1,392,862 ","$1,164,384 ",,,,,
2007,,4R06-066,"Burke County Transit Administration, Inc.",Inactive,Rural Reporter,,NC,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$626,640 ",,,,,,,,,,
2007,,4R06-067,"Caldwell County Area Transit System, Inc.",Inactive,Rural Reporter,,NC,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$522,434 ",,,,,,,,,,
2010,,4R06-082,Gastonia Transit,Inactive,Rural Reporter,,NC,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,"$2,074,816 ","$1,966,881 ",,,,,,,
2011,,4R06-091,Guilford County,Inactive,Rural Reporter,,NC,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$2,666,601 ","$4,503,356 ",,,,,,
2012,,4R06-096,Pitt County,Inactive,Rural Reporter,,NC,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$1,012,371 ","$1,527,447 ","$1,124,337 ",,,,,
2013,,4R06-097,Durham County,Inactive,Rural Reporter,,NC,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$1,183,218 ","$1,332,149 ","$1,199,781 ","$1,315,172 ",,,,
2013,,4R07-015,York County Government,Inactive,Rural Reporter,,SC,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$154,495 ","$89,357 ","$57,643 ","$53,622 ","$95,117 ","$313,066 ","$166,438 ",,,,
2012,,4R07-026,Lower Savannah Council of Governments,Inactive,Rural Reporter,,SC,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,"$126,071 ","$285,641 ","$630,712 ","$537,353 ",,,,,
2012,,4R08-002,East Tennessee Human Resource Agency,Inactive,Rural Reporter,,TN,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$6,507,688 ","$6,419,918 ","$9,138,629 ","$9,442,494 ","$9,298,460 ","$8,002,663 ",,,,,
2013,,4R08-003,Hancock County Rural Transportation,Inactive,Rural Reporter,,TN,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$191,346 ","$230,706 ","$264,295 ","$353,543 ","$293,587 ","$308,735 ","$321,193 ",,,,
2012,,5R01-002,Boone County,Inactive,Rural Reporter,,IL,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$197,501 ","$417,963 ","$167,927 ","$224,607 ","$186,512 ","$164,572 ",,,,,
2009,,5R01-006,Edgar County,Inactive,Rural Reporter,,IL,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$127,387 ","$314,166 ","$1,072,223 ",,,,,,,,
2011,,5R01-025,Vermilion County,Inactive,Rural Reporter,,IL,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$271,011 ","$671,977 ","$716,553 ","$789,073 ","$610,863 ",,,,,,
2007,,5R01-042,Williamson County,Inactive,Rural Reporter,,IL,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$265,304 ",,,,,,,,,,
2013,,5R01-051,East Central Illinois Mass Transit District,Inactive,Rural Reporter,,IL,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$527,409 ","$632,481 ","$700,665 ","$594,342 ",,,,
2010,,5R02-034,NEWTON COUNTY COMMUNITY SERVICES,Inactive,Rural Reporter,,IN,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$262,866 ","$353,671 ","$310,041 ","$333,278 ",,,,,,,
2013,,5R02-046,"Aging and In-Home services of NE Indiana, Inc..",Inactive,Rural Reporter,,IN,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,"$412,649 ","$537,785 ","$212,978 ","$290,221 ","$248,122 ",,,,
2010,,5R02-047,Miller Trailways,Inactive,Rural Reporter,,IN,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$1,928,052 ",,,,,,,
2010,,5R03-071,"Indian Trails, Incorporated",Inactive,Rural Reporter,,MI,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,"$2,250,134 ",$0 ,"$69,297 ",,,,,,,
2010,,5R03-080,City of Niles,Inactive,Rural Reporter,,MI,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$75,388 ",,,,,,,
2009,,5R04-004,"Virginia, City of",Inactive,Rural Reporter,,MN,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$297,322 ","$201,067 ","$312,986 ",,,,,,,,
2010,,5R04-023,Clay County,Inactive,Rural Reporter,,MN,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$336,304 ","$357,403 ","$482,988 ","$199,006 ",,,,,,,
2011,,5R04-024,Grant County Transportation,Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$214,119 ","$152,837 ","$216,032 ","$163,168 ","$210,933 ",,,,,,
2012,,5R04-031,"Faribault, City of",Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$150,351 ","$150,340 ","$204,865 ","$193,849 ","$153,882 ","$109,974 ",,,,,
2012,,5R04-032,"Northfield, City of",Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$363,999 ","$424,360 ","$387,475 ","$279,808 ","$359,804 ","$329,458 ",,,,,
2013,,5R04-039,Cottonwood County,Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$176,186 ","$187,142 ","$128,572 ","$116,495 ","$136,563 ","$142,054 ","$68,193 ",,,,
2012,,5R04-049,"Dawson, City of ",Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$82,634 ","$82,155 ","$81,041 ","$71,721 ","$73,983 ","$129,458 ",,,,,
2013,,5R04-053,"Montevideo, City of",Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$105,402 ","$103,900 ","$113,091 ","$202,380 ","$151,079 ","$176,962 ","$86,641 ",,,,
2011,,5R04-060,"Timber Trails Public Transit, Inc.",Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$279,435 ","$263,325 ","$283,230 ","$573,925 ","$276,163 ",,,,,,
2010,,5R04-066,Scott County,Inactive,Rural Reporter,,MN,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$522,941 ",,,,,,,
2010,,5R04-067,"Hastings, City of",Inactive,Rural Reporter,,MN,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$69,097 ",,,,,,,
2011,,5R04-071,Metropolitan Council,Inactive,Rural Reporter,,MN,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,"$2,524,606 ",,,,,,
2011,,5R05-050,Delaware Area Transit Agency,Inactive,Rural Reporter,,OH,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$1,042,024 ","$1,085,934 ","$1,377,309 ","$1,672,973 ","$1,728,237 ",,,,,,
2007,,5R05-069,Piqua Transit System,Inactive,Rural Reporter,,OH,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$265,392 ",,,,,,,,,,
2010,,5R05-080,Athens City - Operated by Lakefront Trailways,Inactive,Rural Reporter,,OH,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,"$105,000 ",$0 ,"$564,178 ",,,,,,,
2012,,5R06-001,Adams County,Inactive,Rural Reporter,,WI,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$123,402 ","$147,911 ","$167,753 ","$139,957 ","$177,020 ","$69,886 ",,,,,
2010,,5R06-003,City of La Crosse,Inactive,Rural Reporter,,WI,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,"$91,791 ",$0 ,"$30,117 ",,,,,,,
2008,,5R06-004,Menominee Indian Tribe of Wisconsin,Inactive,Rural Reporter,,WI,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$834,950 ","$1,416,899 ","$1,749,607 ",,,,,,,,
2010,,5R06-019,City of Ladysmith,Inactive,Rural Reporter,,WI,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$233,255 ","$314,348 ","$395,024 ","$83,036 ",,,,,,,
2012,,5R06-033,City of Port Washington,Inactive,Rural Reporter,,WI,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$198,125 ","$218,875 ","$252,010 ","$266,085 ","$293,169 ","$200,489 ",,,,,
2011,,5R06-043,City of Waterloo,Inactive,Rural Reporter,,WI,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$56,226 ","$58,633 ","$58,484 ","$54,090 ","$25,374 ",,,,,,
2010,,5R06-057,City of Stanley,Inactive,Rural Reporter,,WI,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$76,384 ",,,,,,,
2013,,5T09,Little Traverse Bay Bands of Odawa Indians,Inactive,Reduced Reporter,,WI,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,$0 ,$0 ,"$19,299 ","$114,845 ",$0 ,$0 ,$0 ,
2010,,6R01-013,CUSA KBC LLC dba: Kerrville Bus Co,Inactive,Rural Reporter,,AR,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$1,478,988 ",,,,,,,
2007,,6R02-003,Ascension Council on Aging,Inactive,Rural Reporter,,LA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$487,994 ",,,,,,,,,,
2008,,6R02-016,Madison Council on Aging,Inactive,Rural Reporter,,LA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$117,308 ","$81,314 ",,,,,,,,,
2007,,6R02-017,Natchitoches Parish Council on Aging,Inactive,Rural Reporter,,LA,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$111,201 ",,,,,,,,,,
2011,,6R02-024,St. Tammany Parish Government / goSTAT,Inactive,Rural Reporter,,LA,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$265,136 ","$311,911 ","$231,292 ","$606,997 ","$594,421 ",,,,,,
2013,,6R02-033,Plaquemines Parish Government CAA,Inactive,Rural Reporter,,LA,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$134,013 ","$355,344 ","$347,718 ","$357,001 ","$361,061 ","$417,681 ","$419,110 ",,,,
2009,,6R03-001,Village of Los Lunas,Inactive,Rural Reporter,,NM,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$351,615 ","$585,007 ","$927,173 ",,,,,,,,
2009,,6R03-002,City of Belen,Inactive,Rural Reporter,,NM,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$73,284 ","$41,574 ","$162,564 ",,,,,,,,
2010,,6R03-011,Laguna Pueblo,Inactive,Rural Reporter,,NM,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$79,493 ","$149,852 ","$221,108 ","$136,561 ",,,,,,,
2012,,6R03-013,"Na'Nizhoozhi Center, Inc.",Inactive,Rural Reporter,,NM,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$197,961 ","$152,107 ","$446,964 ","$251,546 ","$247,177 ","$286,095 ",,,,,
2010,,6R03-014,Torrance County,Inactive,Rural Reporter,,NM,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$269,975 ","$270,480 ","$390,079 ","$221,977 ",,,,,,,
2010,,6R03-017,Village of Angel Fire,Inactive,Rural Reporter,,NM,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$219,827 ","$290,700 ","$433,350 ","$179,958 ",,,,,,,
2012,,6R03-019,"Zuni Entrepreneurial Enterprises, Inc.",Inactive,Rural Reporter,,NM,2010,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$260,304 ","$319,693 ","$370,987 ","$315,960 ","$312,501 ","$207,006 ",,,,,
2007,,6R03-023,NCRTD,Inactive,Rural Reporter,,NM,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$1,125,152 ",,,,,,,,,,
2009,,6R03-025,Sandoval County,Inactive,Rural Reporter,,NM,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$480,719 ","$1,203,514 ","$1,939,304 ",,,,,,,,
2010,,6R03-033,"New Mexico DOT, Transit and Rail Division",Inactive,Rural Reporter,,NM,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,"$4,300,000 ","$370,141 ",$0 ,"$8,150,253 ",,,,,,,
2010,,6R03-038,"South Central Council of Governments, Inc.",Inactive,Rural Reporter,,NM,2000,,,,,Pre 2017,,,,,,,,,,,,,,,,,$0 ,$0 ,$0 ,"$217,319 ",,,,,,,
