Last Report Year,AgencyID,Legacy NTD ID,Agency Name,Agency Status,Reporter Type,City,State,Census Year,UZA Name,UZA,UZA Area SQ Miles,UZA Population,2017 Status,Mode,Service,Mode Status,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
2017,80121,8R05-008,Fremont County Association of Governments(WRTA),Active,Rural Reporter,Riverton,WY,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,9,8,6
2017,80122,8R03-040,Devils Lake Transit  (Senior Meals & Services),Active,Rural Reporter,Devils Lake,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,6
2017,80124,8R03-007,"James River Senior Citizens Center, Inc.",Active,Rural Reporter,Jamestown,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,11,11,11,12
2017,80124,8R03-007,"James River Senior Citizens Center, Inc.",Active,Rural Reporter,Jamestown,ND,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80125,8R03-016,South Central Adult Services,Active,Rural Reporter,Valley City,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,28,29,32,28
2017,80125,8R03-016,South Central Adult Services,Active,Rural Reporter,Valley City,ND,2010,,,,,Existing 2017,DT,PT,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,2
2017,80126,8R04-001,City of Aberdeen - Aberdeen Ride Line,Active,Rural Reporter,Aberdeen,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,14,16,16,16
2017,80129,8R03-014,Pembina County Meals and Transportation,Active,Rural Reporter,Drayton,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,5
2017,80129,8R03-014,Pembina County Meals and Transportation,Active,Rural Reporter,Drayton,ND,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,80130,8R03-003,Dickey County Senior Citizens,Inactive,Rural Reporter,,ND,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,2,2,,
2015,80130,8R03-003,Dickey County Senior Citizens,Inactive,Rural Reporter,,ND,2010,,,,,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80134,8R02-015,Liberty County Council on Aging(Quality Transit),Active,Rural Reporter,Plentywood,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,5,6,7
2017,80135,8R02-033,Carter County(Carter Charter),Active,Rural Reporter,Ekalaka,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3
2017,80137,8R02-002,Helena Area Transit Service(Capital T Transit),Active,Rural Reporter,Helena,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,17,1,13,5
2017,80137,8R02-002,Helena Area Transit Service(Capital T Transit),Active,Rural Reporter,Helena,MT,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,17,13,13,11
2017,80139,8R02-036,Rosebud Community Hospital(Rosebud Transportation),Active,Rural Reporter,Forsyth,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,2
2017,80140,8R05-006,University of Wyoming,Active,Rural Reporter,Laramie,WY,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,10,7,7,7
2017,80140,8R05-006,University of Wyoming,Active,Rural Reporter,Laramie,WY,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,12,17,12,11
2017,80142,8R02-008,Ravalli County Council on Aging(Eagle Transit),Active,Rural Reporter,Kalispell,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,10
2017,80144,8R02-042,"Liberty Place, Inc.(Whitehall PublicTransportation)",Active,Rural Reporter,Whitehall,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,7
2017,80150,8R01-040,Gunnison Valley Transportation Authority,Active,Rural Reporter,Crested Butte,CO,2010,,,,,New in 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,6
2017,80150,8R01-040,Gunnison Valley Transportation Authority,Active,Rural Reporter,Crested Butte,CO,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,5,5,7,
2017,80151,8R05-023,Buffalo Senior Center Inc,Active,Rural Reporter,Buffalo,WY,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,4,4,4
2017,80152,8R03-043,Nutrition United,Active,Rural Reporter,Rolla,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,5,5,5
2017,80153,8R04-010,People's Transit,Active,Rural Reporter,Huron,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,15,19,19,19
2017,80154,8R04-005,City of Brandon - Brandon City Transit,Active,Rural Reporter,Madison,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3
2017,80155,8R01-001,Eagle County Regional Transportation Authority(Golden Shuttle/Fremont County Transit),Active,Rural Reporter,Canyon City,CO,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80155,8R01-001,Eagle County Regional Transportation Authority(Golden Shuttle/Fremont County Transit),Active,Rural Reporter,Canyon City,CO,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,22,19,21,22
2017,80155,8R01-001,Eagle County Regional Transportation Authority(Golden Shuttle/Fremont County Transit),Active,Rural Reporter,Canyon City,CO,2010,,,,,Existing 2017,OT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,80156,8R04-014,Sanborn County - Sanborn County Transit,Inactive,Rural Reporter,,SD,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,
2017,80158,8R04-007,City of Dell Rapids - Dell Rapids Transit,Active,Rural Reporter,Madison,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,1
2017,80159,8R01-009,Mountain Express(Mountain Express),Active,Rural Reporter,Crested Butte,CO,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80159,8R01-009,Mountain Express(Mountain Express),Active,Rural Reporter,Crested Butte,CO,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,9,10,10
2017,80160,8R03-022,Williston Council for the Aging ,Active,Rural Reporter,Williston,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,13,11,11,9
2017,80161,8R01-021,Summit County(Summit Stage),Active,Rural Reporter,Breckenridge,CO,2010,,,,,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1
2017,80161,8R01-021,Summit County(Summit Stage),Active,Rural Reporter,Breckenridge,CO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,3
2017,80161,8R01-021,Summit County(Summit Stage),Active,Rural Reporter,Breckenridge,CO,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,24,24,16,15
2017,80162,8R01-006,East Central Council of Local Governments(ECCOG-OUtback Express Total System),Active,Rural Reporter,Stratton,CO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,16,16,10,14
2017,80163,8R05-003,Campbell County Senior Citizens Association Inc,Active,Rural Reporter,Gillette,WY,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,6,6,7,7
2017,80164,8R02-016,Sanders County Council on Aging(Sanders County Transportation),Active,Rural Reporter,Hot Springs,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,9,9,9,12
2017,80166,8R02-009,Urban Transportation District of Dawson County(Dawson County ),Active,Rural Reporter,Glendive,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,6
2017,80167,8R02-017,Powder River County(Lake Community Transit),Active,Rural Reporter,Ronan,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,4
2017,80167,8R02-017,Powder River County(Lake Community Transit),Active,Rural Reporter,Ronan,MT,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80168,8R01-048,Dolores County Senior Services,Active,Rural Reporter,Dove Creek,CO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,6,7,7
2017,80169,8R02-031,Toole County(TCT (Toole County Transit)),Active,Rural Reporter,Shelby,MT,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,
2017,80169,8R02-031,Toole County(TCT (Toole County Transit)),Active,Rural Reporter,Shelby,MT,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,5
2017,80170,8R01-003,Town of Breckenridge(Free Ride Transit System),Active,Rural Reporter,Breckenridge,CO,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,10,7,13,15
2017,80171,8R04-011,CCTS d/b/a River Cities Transit,Active,Rural Reporter,Pierre,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,77,58,58,64
2017,80172,8R02-011,"Lincoln County Transportation Service, Inc.(Lincoln County Transportation Service)",Active,Rural Reporter,Libby,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,10,9,9,9
2017,80173,8R02-029,"Mineral County Pioneer Council, Inc.(Mineral County Transportation Services)",Active,Rural Reporter,Superior,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2017,80174,8R02-001,Butte Silver Bow Transit(Butte Silver Bow),Active,Rural Reporter,Butte,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,10,18,15,5
2017,80174,8R02-001,Butte Silver Bow Transit(Butte Silver Bow),Active,Rural Reporter,Butte,MT,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,10,18,15,6
2014,80176,8R02-030,Toole County dba Northern Transit Interlocal (NTI) ,Inactive,Rural Reporter,,MT,2010,,,,,Pre 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,3,,,
2017,80182,8R04-012,Rural Office of Community Services(ROCS),Active,Rural Reporter,Lake Andes,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,25,30,30,30
2017,80183,8R02-006,Valley County Transit(Valley County),Active,Rural Reporter,Glasgow,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,10,11,8,11
2017,80184,8R02-027,Lake County Council on Aging(Lake Community Transit),Active,Rural Reporter,Ronan,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,5,5,5
2017,80185,8R05-007,Riverton Senior Center,Active,Rural Reporter,Riverton,WY,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,6,6,4,4
2017,80186,8R01-020,"Steamboat Springs, City of (SST (Steamboat Springs Transit))",Active,Rural Reporter,Steamboat Springs,CO,2010,,,,,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,4
2017,80186,8R01-020,"Steamboat Springs, City of (SST (Steamboat Springs Transit))",Active,Rural Reporter,Steamboat Springs,CO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1
2017,80186,8R01-020,"Steamboat Springs, City of (SST (Steamboat Springs Transit))",Active,Rural Reporter,Steamboat Springs,CO,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,16,20,15,16
2017,80186,8R01-020,"Steamboat Springs, City of (SST (Steamboat Springs Transit))",Active,Rural Reporter,Steamboat Springs,CO,2010,,,,,Existing 2017,OT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80187,8R04-003,Brookings Area Transit Authority(BATA),Active,Rural Reporter,Brookings,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,19,22,22,22
2017,80188,8R05-010,Southern Teton Area Rapid Transit(START),Active,Rural Reporter,Jackson,WY,2010,,,,,New in 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2017,80188,8R05-010,Southern Teton Area Rapid Transit(START),Active,Rural Reporter,Jackson,WY,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,21,21,27,23
2017,80188,8R05-010,Southern Teton Area Rapid Transit(START),Active,Rural Reporter,Jackson,WY,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,
2017,80189,8R01-050,Southern Ute Community Action Program(SUCAP),Active,Rural Reporter,Ignacio,CO,2010,,,,,Existing 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2
2017,80189,8R01-050,Southern Ute Community Action Program(SUCAP),Active,Rural Reporter,Ignacio,CO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,4
2017,80189,8R01-050,Southern Ute Community Action Program(SUCAP),Active,Rural Reporter,Ignacio,CO,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,5,7,3
2017,80190,8R04-008,"East Dakota Transit, Inc.",Active,Rural Reporter,Madison,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,2
2017,80191,8R04-002,Arrow Transit,Active,Rural Reporter,Lemmon,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,7,7,7
2017,80193,8R05-011,Senior Citizens Council(Sheridan Mini-Bus),Active,Rural Reporter,Sheridan,WY,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,11,10,10,11
2017,80196,8R03-027,Kenmare Wheels & Meals,Active,Rural Reporter,Kenmare,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2
2016,80199,8R05-025,"North Big Horn Senior Center, Inc.",Inactive,Rural Reporter,,WY,2010,,,,,Pre 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,
2017,80200,8R02-018,Missoula Ravalli Transportation Management Association(MR TMA I Ride Vanpool),Active,Rural Reporter,Missoula,MT,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80200,8R02-018,Missoula Ravalli Transportation Management Association(MR TMA I Ride Vanpool),Active,Rural Reporter,Missoula,MT,2010,,,,,Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,19,19,18,26
2017,80201,8R01-025,Montezuma Senior Services,Active,Rural Reporter,Cortez,CO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,6,6,9,7
2017,80204,8R02-035,Opportunity Link(Northcentral Montana Transit),Active,Rural Reporter,Havre,MT,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,7,6,5,5
2017,80205,8R02-024,Daniels Memorial Healthcare Foundation(Daniels County Transportation ),Active,Rural Reporter,Scobey,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,4
2017,80206,8R01-005,City of Durango(Durango Transit),Active,Rural Reporter,Durango,CO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2
2017,80206,8R01-005,City of Durango(Durango Transit),Active,Rural Reporter,Durango,CO,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,13,9,13,13
2017,80212,8R03-042,Turtle Mtn. Nutrition & Support Services,Active,Reduced Reporter,Belcourt,ND,2010,North Dakota Non-UZA,0,0,0,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2
2017,80216,8R05-024,Converse County Aging Services,Active,Rural Reporter,Douglas,WY,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,6,7,7,5
2017,80217,8R05-041,"Niobrara Senior Center, Inc.",Active,Rural Reporter,Lusk,WY,2010,,,,,New in 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,4
2017,80218,8R05-009,Sweetwater Transit Authority Resources(STAR),Active,Rural Reporter,Rock Springs,WY,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,13,12,12,12
2017,80218,8R05-009,Sweetwater Transit Authority Resources(STAR),Active,Rural Reporter,Rock Springs,WY,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3
2017,80220,8R02-005,Flathead Area IX Agency on Aging(Eagle Transit),Active,Rural Reporter,Kalispell,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,23,23,23,23
2017,80220,8R02-005,Flathead Area IX Agency on Aging(Eagle Transit),Active,Rural Reporter,Kalispell,MT,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,23,23,23,23
2017,80221,8R01-011,Northeast Colorado Association of Local Government(NECALG DBA: County Express),Active,Rural Reporter,Fort Morgan,CO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,62,62,62,55
2017,80221,8R01-011,Northeast Colorado Association of Local Government(NECALG DBA: County Express),Active,Rural Reporter,Fort Morgan,CO,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,5
2017,80222,8R05-042,Meeteetse Recreation District,Active,Rural Reporter,Meeteetse,WY,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,1,3
2017,80223,8R05-040,"Lander Senior Citizens Center, Inc.",Active,Rural Reporter,Lander,WY,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,6,6,4,5
2017,80224,8R02-010,Phillips Transit Authority(Phillips Transit Authority),Active,Rural Reporter,Malta,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,7,8,9
2017,80225,8R01-008,City of La Junta,Active,Rural Reporter,La Junta,CO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,2
2017,80225,8R01-008,City of La Junta,Active,Rural Reporter,La Junta,CO,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2
2017,80227,8R01-017,Huerfano/Las Animas Council of Governments(SCCOG),Active,Rural Reporter,Trinidad,CO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,11,9,9,9
2017,80227,8R01-017,Huerfano/Las Animas Council of Governments(SCCOG),Active,Rural Reporter,Trinidad,CO,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80228,8R03-008,Kidder-Emmons County Senior Services ,Active,Rural Reporter,Steele,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3
2017,80232,8R04-025,"Groton Community Transit, Inc.",Active,Rural Reporter,Groton,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3
2017,80233,8R03-038,Cavalier County Senior Meals & Services,Active,Rural Reporter,Langdon,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3
2017,80235,8R02-021,"Human Resource Development Council District IX, Inc.(HRDC Dist IX / Galavan / Streamline)",Active,Rural Reporter,Bozeman,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,16,22,20,13
2017,80235,8R02-021,"Human Resource Development Council District IX, Inc.(HRDC Dist IX / Galavan / Streamline)",Active,Rural Reporter,Bozeman,MT,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,16,22,20,18
2017,80236,8R02-007,Fergus County Council on Aging(Central Montana Shuttle),Active,Rural Reporter,Lewistown,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,5,6,6,6
2017,80236,8R02-007,Fergus County Council on Aging(Central Montana Shuttle),Active,Rural Reporter,Lewistown,MT,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80237,8R01-035,Neighbor to Neighbor Volunteers,Active,Rural Reporter,Salida,CO,2010,,,,,New in 2017,CB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2017,80237,8R01-035,Neighbor to Neighbor Volunteers,Active,Rural Reporter,Salida,CO,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,4,5,5
2017,80237,8R01-035,Neighbor to Neighbor Volunteers,Active,Rural Reporter,Salida,CO,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80238,8R03-021,West River Transit,Active,Rural Reporter,Bismarck,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,18,12,20,20
2017,80244,8R04-019,Watertown Area Transit,Active,Rural Reporter,Watertown,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,8,9,9,9
2017,80248,8R06-004,Cedar Area Transportation Service(CATS),Active,Rural Reporter,Cedar City ,UT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1
2017,80248,8R06-004,Cedar Area Transportation Service(CATS),Active,Rural Reporter,Cedar City ,UT,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1
2017,80249,8R03-036,Benson County Transportation,Active,Rural Reporter,Maddock,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,2
2017,80250,8R03-012,Nelson County Council On Aging ,Active,Rural Reporter,McVille,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2
2017,80250,8R03-012,Nelson County Council On Aging ,Active,Rural Reporter,McVille,ND,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80252,8R05-005,Eppson Center for Seniors,Active,Rural Reporter,Laramie,WY,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,,5,4,4
2017,80252,8R05-005,Eppson Center for Seniors,Active,Rural Reporter,Laramie,WY,2010,,,,,Existing 2017,MB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80253,8R04-020,"West River Transit Authority, Inc.",Active,Rural Reporter,Spearfish,SD,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,38,30,30,30
2017,80254,8R02-025,"Glen-wood, Inc. (Quality Transit)",Active,Rural Reporter,Plentywood,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,10,11,13,12
2017,80255,8R02-019,Big Sky Transportation District(Skyline),Active,Rural Reporter,Big Sky,MT,2010,,,,,Existing 2017,CB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80255,8R02-019,Big Sky Transportation District(Skyline),Active,Rural Reporter,Big Sky,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,20,3,12,1
2017,80255,8R02-019,Big Sky Transportation District(Skyline),Active,Rural Reporter,Big Sky,MT,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,20,6,7,9
2017,80255,8R02-019,Big Sky Transportation District(Skyline),Active,Rural Reporter,Big Sky,MT,2010,,,,,Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,20,4,14,6
2017,80256,8R01-053,Town of Mountain Village(TMV),Active,Rural Reporter,Mountain Village,CO,2010,,,,,Existing 2017,DR,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80256,8R01-053,Town of Mountain Village(TMV),Active,Rural Reporter,Mountain Village,CO,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,4
2017,80256,8R01-053,Town of Mountain Village(TMV),Active,Rural Reporter,Mountain Village,CO,2010,,,,,Existing 2017,OT,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80256,8R01-053,Town of Mountain Village(TMV),Active,Rural Reporter,Mountain Village,CO,2010,,,,,Existing 2017,TR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,59,59,59,59
2017,80256,8R01-053,Town of Mountain Village(TMV),Active,Rural Reporter,Mountain Village,CO,2010,,,,,Existing 2017,VP,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,14,14,10,9
2017,80258,8R01-007,City of Glenwood Springs(COGS),Active,Rural Reporter,Glenwood Springs,CO,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2
2017,80259,8R02-013,Richland County (Richland County Transportation Service (RCTS)),Active,Rural Reporter,Sidney,MT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,9,9,8,8
2017,80260,8R06-005,Uintah Basin Association of Governments(BTA),Active,Rural Reporter,Roosevelt,UT,2010,,,,,Existing 2017,CB,DO,Discontinued,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,80260,8R06-005,Uintah Basin Association of Governments(BTA),Active,Rural Reporter,Roosevelt,UT,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,3,3,3
2017,80260,8R06-005,Uintah Basin Association of Governments(BTA),Active,Rural Reporter,Roosevelt,UT,2010,,,,,Existing 2017,MB,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3
2017,80261,8R03-037,Can-Do Transportation,Active,Rural Reporter,Rolla,ND,2010,,,,,Existing 2017,DR,DO,Operating,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2
